,id,date,topic_id,topic_prob,year,url,article,top_terms,MainTopic,rep_docs,HumanJudgement,Accuracy,,
10,227821,5/4/2008,2,0.573897,2008,https://timesofindia.indiatimes.com/india/police-may-take-action-againt-raj-thackeray/articleshow/3009812.cms,"MUMBAI: Mumbai Police may initiate legal action against MNS chief Raj Thackeray if it finds any provocative content in his speech in which he re-launched his tirade against North Indians. ""We are going through the transcripts and if we find any provocative content in it, we will refer it to a legal team. Based on their advice, we may also initiate fresh legal action against Raj,"" Mumbai Police Commissioner Hasan Gafoor said. In an over 70-minute-long speech at the Shivaji Park on Saturday, Raj had targeted the North Indians for trying to destroy Marathi culture. In reference to the celebration of Uttar Pradesh Day in the state, Raj had said only Maharashtra Day should be celebrated here and even dared the government to arrest him for making the statement. Raj had led a violent anti-North Indian campaign in February and was also arrested for charges of inciting people by making a provocative speech. Gafoor said no incident of violence has been reported from any part of the city after Saturday's rally and credited it to the ""precision"" arrangements made by the police to avert any incident. ","['bjp', 'party', 'candidate', 'congress', 'leader', 'seat', 'election', 'assembly', 'sena', 'sabha']",Politics,shiv sena chief uddhav thackeray friday said bjp riding popularity sena last year spite performance charisma enjoyed position power firing fussilade thackeray suggested bjp ungrateful exploited support sena corner key position power otherwise dream contested poll sena came power took city chair deputy mayor shared bjp ever got anything thane last thackeary called bjp party liar pointing promise chief minister devendra fadnavis poll municipal corporation last uddhav demanded delivered promise gift crore kdmc infrastructure development raised issue bordering kdmc promised exclude kdmc jurisdiction special planning body overall added promise made central government demonitisation affected demonetization common man suffered questioned chief remark towards corruption allegation tmc pointing towards closeness chief minister civic commissioner call late show appoints civic chief every said uddhav drew attention administration towards violation poll code,Politics,Yes,,
11,2319592,1/2/2020,6,0.138427,2020,https://timesofindia.indiatimes.com/city/nagpur/review-slc-decision-on-50-saw-licences-apccf-urges-govt/articleshow/73062123.cms,"Nagpur: The state-level committee (SLC), which grants licences to saw mills, is in the dock for its decision to permit 42 inches additional horizontal band saw (AHBS) to 50 saw mills as it is facing opposition from within the department now. APCCF &amp; state nodal officer Sanjeev Gaur on December 19, 2019, had invited attention of PCCF (HoFF) and chairman of SLC, raising serious objection on the minutes of the SLC meeting held on November 18, 2019. The copy of the letter has been sent to the state government, which has constituted the committee as well as the regional office of the MoEFCC, which happens to be the appellate authority against the decisions of the SLC. According to Gaur the decision taken by the SLC on November 18 to grant more such licences instead of reviewing the 50 licences issued earlier is nothing but afterthought on the part of the then PCCF (HoFF) to defend his report to issue licenses, which has already been rejected by the government. On November 18, SLC, under the chairmanship of UK Agrawal, the then PCCF, took a controversial decision to look afresh into matters of applications of additional cutting machines instead of reviewing 50 AHBS issued on July 23, 2018. Gaur also contended that the decision to grant 50 licences on July 23 was without prescribed quorum. It was Gaur, who as CCF (territorial), Nagpur, and the member of SLC then, played a whistle-blower and pointed out that the SLC decision was against Supreme Court directives. Based on Gaur’s report, the state government has objected to the SLC decision to grant 50 AHBS licences in Kolhapur circle. Gaur contended that in the nine-member SLC meeting on November 18, barring the chairman himself and representative of the saw mill owners, all others were new. The regional office of MoEFCC at Nagpur has already informed PCCF (HoFF) to take necessary action in conformity with Supreme Court order of March 4, 1997 regarding licences granted to 50 applicants for operation of 42-inch AHBS on November 15, 2019. Gaur also mentioned that the decisions in the meeting held on November 18 tantamount to brushing aside facts and statutory provisions of MFR 2014. Surprisingly, minutes of the meeting held on November 18 do not bear signature of MoEFCC representative Suresh Kumar Adapa, raising doubts whether SLC decision was in conformity with government of India guidelines. Gaur also urged present PCCF (HoFF) N Rambabu that entire issue may again be placed before the SLC in a fair and impartial manner without any external influence. Rambabu has already told TOI that he shall be taking appropriate action, both as chairman of SLC and technical adviser to the government. “Now it is up to him to save the government from embarrassment,” said sources. As reported by TOI, permission for 50 band saws has been granted without receiving timber assessment report from Institute of Wood Science &amp; Technology (IWST), Bengaluru &amp; Indian Council of Forestry Research &amp; Education (ICFRE), Dehradun. Besides, as per state government, giving permission for installation of additional band saws amounts to increasing cutting capacity of a saw mill and is against SC decision. “A plain reading of the minutes of November 18, 2019, meeting makes it clear that the entire story is hatched and there is an attempt to cover up the actions of then PCCF, who, by his position as chairman of SLC, must have prevailed over other members,” Gaur’s objection letter states. CCF (protection) and member-secretary of the SLC SS Dahiwale confirmed that APCCF Gaur has raised objections against the minutes of the meeting of SLC held on November 18. ","['water', 'supply', 'dam', 'drinking', 'pipeline', 'tanker', 'reservoir', 'river', 'area', 'irrigation']",WaterResources,public health engineering department found quality water water collected phed line various part city failed clear quality standard human consumption test conducted time india suresh gyan vihar organization related water conservation safe drinking water feel report indicates official apathy towards basic public area covered toi report satisfactory water past year incessant exploitation ground water along increase level water supplied city rajendra activist jaldhara ngo involved clean water issue worsened following deliberate ignorance phed sanganer water water still supplied explains quality water water sample collected toi failed one six crucial parameter safe drinking fluoride level found exceptionally phed official found water scenario city testing facility study water sample across situation unfair label water unfit senior phed official said department minister principal secretary visit department unable though department invited toi present test maintained test conducted showed major anomaly water response phed official expected reportedly filed complaint chief medical health officer distributing pamphlet warning resident ambabari possibility disease areathe absence actual comprehensive water policy another cause difficulty faced state government policy deal water exploitation ground water tube well unrestrained quality water availability future maindola lok sampati sanrakshan samiti allowing including big industrialist property owner privilege draw ground government hesitant formulate maindola department official confess situation state alarming prompt action required avoid grave consequence properly regulate treat water factor like justified charge water strict water policy addressed phed official,WildLIfe & Planet,No,,
12,1445034,3/19/2015,6,0.48469,2015,https://timesofindia.indiatimes.com/city/delhi/10-hike-in-water-tariff-likely-rates-in-dwarka-to-dip/articleshow/46615518.cms,"NEW DELHI: After a temporary breather, Delhi may face a hike in water tariffs. In Delhi Jal Board's first meeting on Thursday, after the new AAP government took charge, a 10% hike is likely to be proposed. A final decision on implementing or deferring it will be taken in the meeting.  During the previous Congress regime, a proposal was passed by the Board to implement a 10% increase in water tariffs on January 1 each year. This hike has only taken place twice. During the two election years it was deferred, while one year the hike did not take place as DJB was facing problems with its revenue system.  The other major decision on the cards is the formal taking over of water supply to Dwarka from DDA. While the transfer has taken place, the Board meeting will formally allow the water tariff in Dwarka to be brought down to the rates charged elsewhere in Delhi. The sub-city has till now being paying more than double the rates to DDA even though water supply to the area has been woefully short. The relief to residents may be given from April 1.  ""The tariff hike is likely to see fireworks with BJP expected to oppose it tooth and nail. However, the department needs funds, especially after the new government allowed free lifeline water to residents and no hike has taken place this year. However, the government may not allow a 10% automatic hike each year and will regulate tariffs based on the water utility's financial condition,"" said sources.  Other matters that will get official clearance will be the 20 kilolitre free lifeline water scheme implemented since March 1. The meeting's focus will also be on expansion of infrastructure with the government planning to expand the DJB water and sewer network into most parts of the city within the next five years. ","['water', 'supply', 'dam', 'drinking', 'pipeline', 'tanker', 'reservoir', 'river', 'area', 'irrigation']",WaterResources,public health engineering department found quality water water collected phed line various part city failed clear quality standard human consumption test conducted time india suresh gyan vihar organization related water conservation safe drinking water feel report indicates official apathy towards basic public area covered toi report satisfactory water past year incessant exploitation ground water along increase level water supplied city rajendra activist jaldhara ngo involved clean water issue worsened following deliberate ignorance phed sanganer water water still supplied explains quality water water sample collected toi failed one six crucial parameter safe drinking fluoride level found exceptionally phed official found water scenario city testing facility study water sample across situation unfair label water unfit senior phed official said department minister principal secretary visit department unable though department invited toi present test maintained test conducted showed major anomaly water response phed official expected reportedly filed complaint chief medical health officer distributing pamphlet warning resident ambabari possibility disease areathe absence actual comprehensive water policy another cause difficulty faced state government policy deal water exploitation ground water tube well unrestrained quality water availability future maindola lok sampati sanrakshan samiti allowing including big industrialist property owner privilege draw ground government hesitant formulate maindola department official confess situation state alarming prompt action required avoid grave consequence properly regulate treat water factor like justified charge water strict water policy addressed phed official,WaterResources,Yes,,
13,2631594,9/17/2021,6,0.70043,2021,https://timesofindia.indiatimes.com/city/nashik/nashik-dist-curbs-on-gatherings-till-nov-11/articleshow/86269524.cms,"Nashik: The district administration has issued prohibitory orders under Section 144 of CrPC with immediate effect to ensure that a large number of people do not gather at water bodies considering the pandemic situation and festivities like Ganapati visarjan and Navratri. The prohibitory orders come into force with immediate effect to ensure that people do not crowd around water bodies. The order will be applicable till November 11, post-Diwali. Nashik collector Suraj Mandhare, who issued the orders for water bodies located in the rural areas of Nashik, said, “There are multiple reasons for issuing such orders. While that includes safety of people, who generally go to water bodies for Ganesh visarjan and other purposes, another important aspect is that of the Covid-19 situation.” With Covid restrictions in place in city areas, people are likely to travel to various water bodies, including Gangapur Dam, Gautami Godavari, Kashyapi, Alandee, Darna, Mukne, Bhavli, Valdevi, Kadva, Nandurmadhmeshwar, Bhojapur, spread across talukas like Igatpuri, Trimbakeshwar, Nashik, Niphad, Dindori, etc. The administration has, therefore, warned people against visiting such places for Ganesh immersions. The other reason includes the safety of people as well as water bodies and dams. Asked if such orders would be detrimental for tourism and other activities near water bodies, Mandhare said, “The orders were related to open places. There are restrictions in place for resorts and boat clubs and the responsibility of guest safety on the premises is underlined.” ","['water', 'supply', 'dam', 'drinking', 'pipeline', 'tanker', 'reservoir', 'river', 'area', 'irrigation']",WaterResources,public health engineering department found quality water water collected phed line various part city failed clear quality standard human consumption test conducted time india suresh gyan vihar organization related water conservation safe drinking water feel report indicates official apathy towards basic public area covered toi report satisfactory water past year incessant exploitation ground water along increase level water supplied city rajendra activist jaldhara ngo involved clean water issue worsened following deliberate ignorance phed sanganer water water still supplied explains quality water water sample collected toi failed one six crucial parameter safe drinking fluoride level found exceptionally phed official found water scenario city testing facility study water sample across situation unfair label water unfit senior phed official said department minister principal secretary visit department unable though department invited toi present test maintained test conducted showed major anomaly water response phed official expected reportedly filed complaint chief medical health officer distributing pamphlet warning resident ambabari possibility disease areathe absence actual comprehensive water policy another cause difficulty faced state government policy deal water exploitation ground water tube well unrestrained quality water availability future maindola lok sampati sanrakshan samiti allowing including big industrialist property owner privilege draw ground government hesitant formulate maindola department official confess situation state alarming prompt action required avoid grave consequence properly regulate treat water factor like justified charge water strict water policy addressed phed official,Healthcare,No,,
14,1108470,5/14/2013,14,0.056915,2013,https://timesofindia.indiatimes.com/city/bhubaneswar/cyclone-nears-rain-likely/articleshow/20039900.cms," BHUBANESWAR: Odisha is likely to experience some rain on Tuesday as the cyclonic storm, Mahasen over Bay of Bengal, moved a little closer to ground and lay centered, about 920 km from Paradip, on Monday.  The weathermen also forecast surface wind speed reaching 30-35 kmph and gusting to 45 kmph along and off the Odisha coast. The distant warning signal was kept hoisted at Paradip and Gopalpur ports.  Director of the local meteorological centre S C Sahu said rain may occur at some places in the state on Tuesday. The picture would get clearer once the system moves towards Bangladesh and Myanmar coast, he said. According to the latest bulletin issued by the meteorological centre here, the cyclone would initially move northwards and thereafter re-curve towards Bangladesh-Myanmar coast, he added.  The state government has again asked collectors of coastal districts to remain alert to meet any eventuality. They have also been instructed to activate the district emergency operation centre and make necessary arrangements for tracking information on the movement and likely impacts of the cyclonic storm from the IMD websites.  On the other hand, the state experienced a relief from heatwave condition for the second consecutive day on Monday and day's highest temperature of 43 degree Celsius was recorded at Sonepur. The mercury in other interior pockets too hovered between 40 and 43 deg C. The state capital recorded 35.7 deg C. ","['temperature', 'degree', 'rainfall', 'rain', 'recorded', 'maximum', 'minimum', 'weather', 'celsius', 'monsoon']",Weather,regional meteorological centre thursday issued yellow alert heavy rainfall six district uttarakhand june according warning thunderstorm accompanied lightning likely occur isolated place nainital almora district activity likely increase june might witness spell heavy rainfall accompanied thunderstorm activity part uttarakhand till june according met temperature level started soaring plain hill maximum temperature recorded degree one notch normal relative humidity recorded state noted rain spell june caused widespread damage hill resulted including national getting water level major river uttarakhand rose danger ganga river breached mark rishikesh,Weather,Yes,,
15,1978203,2/18/2018,64,0.808103,2018,https://timesofindia.indiatimes.com/city/kanpur/iit-k-guards-booked-for-hurting-dogs/articleshow/62966623.cms,"KANPUR: Four IIT-Kanpur security guards have landed in trouble for allegedly causing injuries to stray dogs while trapping them on the campus recently. An animal rights activist, Prateek Jain, on Saturday lodged an FIR against unidentified guards with the Kalyanpur police after a video of the brutal act went viral on social media. ""As per the complainant, the incident took place on February 15 on the institute premises in which four security personnel brutally dragged and bundled stray dogs causing them severe injuries. ,"" said SHO Kalyanpur Sameer Kumar Singh. Sources said the guards were trapping the canines in view of complaints about increase in their population on the campus and the risk they posed to the students and others. ","['dog', 'stray', 'animal', 'pet', 'monkey', 'bite', 'veterinary', 'puppy', 'cruelty', 'canine']",LIfeStyle,issue sure dried ahmedabad municipal corporation ask congress power failed resolve stray dog allege bjp took dog bite case shot sling muck painstaking according figure fished congress april january total vaccine administered patient hospital shardaben corporator pointed number rose substantially since october bjp took forget dog bitten deputy mayor manibhai parmar civic hospital figure clearly reflect dog menace city gone bjp failed control congress corporator yusuf despite juvenile effort part congress political capital fact remains number dog bite case hospital getting average patient every claim bjp existing animal welfare policy prohibits action sterilising control proliferation amc hospital committee chairman nagesh existing vaccination programme jointly carried humane society animal health foundation dog sterilised far figure reach ahf rahul sehgal sterilising dog fight reduce dramatically stop biting dog die natural number,Crime,No,,
16,1523236,8/22/2015,99,0.940765,2015,https://timesofindia.indiatimes.com/entertainment/events/ahmedabad/clean-cleartm-ahmedabad-times-fresh-face-2015-auditions-at-lj-institute-of-management-in-ahmedabad/articleshow/48611763.cms,"Thanks to the Clean &amp; the Clear TM Ahmedabad Times Fresh Face 2015, LJ Institute of Management discovered a budding shayar in Dharam Gurjar, who eventually turned out to be the winner among the boys at this institute. 
 
 The friendly banter between Dharam and emcee Rohan Joshi was the major highlight at this fun-filled audition, which saw some entertaining performances from the contestants. After almost every performance, Rohan read out Dharam's poems about different situations in life, which were saved in his cellphone, and some of these were completely hilarious.
 There were some entertaining dance performances by Yatri, Priyanshi and Tushar, while Shubham and Harsh struck the right notes while singing.In between, Siddharth, a fitness freak, did push-ups and was cheered on by the audience. Choreographer Radhika Marfatia, our judge for the event, said, “I had a lot of fun here and it was good to see that even the audience was so enthusiastic.These youngsters have a lot of potential and should do well in the forthcoming rounds.""
 
 Among girls, Marisha Thakkar was the winner, while Dharam Gurjar emerged as the win n e r among the boys. Vasant Saraswat and Akshay Raval were the first and second runner-up among boys, respectively . Among girls, Priyanka Naicker was the first runner-up, while Yatri Bhatt was the second runner-up.
 
 
","['event', 'student', 'dance', 'fest', 'college', 'cultural', 'festival', 'performance', 'competition', 'talent']",Education,college student chennai field cultural fest madras christian three day fest saw student competing various cultural literary highlight day professional first day ended two popular redding mkshft got entire audience dance second pro show student awaited second day rock show pineapple last day fitting finale light music performance manoj kollywood composing duo reality show singer diwakar rakshita visited campus last day event powered time,Education,Yes,,
17,554776,9/2/2010,99,0.216515,2010,https://timesofindia.indiatimes.com/entertainment/events/others/indira-school-of-communication-isc-at-wakad-celebrated-the-institutes-fifth-convocation-in-pune/articleshow/6473913.cms,"The Indira School of Communication (ISC) at Wakad celebrated the institute’s fifth convocation recently.
 
 The guest of honour for the event was noted Marathi film actor Atul Kulkarni. Forty alumni who had completed their post graduate diplomas in specialisations like journalism, radio, film, television and communication studies this year were present for the occasion.
 
 The event started off with a welcome speech given by the institute’s Director, Asmita Dani. Then, a special inaugural dance, Ganesh Vandana, was presented by the students of ISC as a welcome gesture to their seniors. Speaking on the occasion, Atul Kulkarni said, “Degrees and diplomas are merely papers if not put to practical use. One has to be a keen learner and compete with oneself.” The ISC students also put up an impressive audio visual presentation which the actor enjoyed thoroughly.
 
 Addressing the students, Tarita Shankar, Chairperson of the Indira Group of Institutes, said, “Students and young professionals must learn to give and share. Giving is a powerful activity that adds a new dimension to a personality and we gain a lot from sharing.
 
 Group Director, Chetan Wakalkar, who was elated with the function, said, “We are proud of our students’ multiple talents. I am sure our alumni will shine in their respective professions.” Also present at the occasion was noted actress Sonali Kulkarni. 
","['event', 'student', 'dance', 'fest', 'college', 'cultural', 'festival', 'performance', 'competition', 'talent']",Education,college student chennai field cultural fest madras christian three day fest saw student competing various cultural literary highlight day professional first day ended two popular redding mkshft got entire audience dance second pro show student awaited second day rock show pineapple last day fitting finale light music performance manoj kollywood composing duo reality show singer diwakar rakshita visited campus last day event powered time,Education,Yes,,
18,79360,10/16/2005,26,0.207535,2005,https://timesofindia.indiatimes.com/city/bengaluru/bcc-readies-to-revive-sankey-tank/articleshow/1263886.cms,"BANGALORE: The city corporation has chosen to go back in time in its plans to restore Sankey tank to its original shape. The water body, which was spread over 57 acres in 1914, shrunk by about 10 acres due to encroachments in 1960. The civic body now says the encroachment was to protect the properties of some vested interests in and around the tank. This had led to water overflowing into the adjoining residential area during moonsoon until the civic body took up renovation works, says BCC chief executive engineer Gopalswamy. The civic body has now urged the department of civil engineering at the Indian Insititute of Science to provide a design to increase the storage level in the tank. It is also looking at the old design with suitable modifications for the purpose. ""By doing this,we can increase the storage capacity by at least six feet. Once the tank gets full, the excess water will be let into the storm water drain"", Gopalswamy added. He brushed aside complaints from residents that the tank overflowed as poor construction materials were used in the renovation work. ""There is no chance of overflow. A wall collapsed three months ago afte a stone-laden truck hit the wall causing it to break. We did not carry out renovations after that as we are waiting for the blueprint from IISc"", he said. The tank has been renovated at a cost of Rs 3.6 crore and a lot of facilities including kalyanis, drains, silting facilities and toilets had been provided, he said. But residents disagree on the issue of the tank overflowing. ""We saw the water overflow and submerge even the footpath but the corporation claims otherwise"", said a resident of Vyalikaval.","['flood', 'disaster', 'rain', 'heavy', 'water', 'district', 'cyclone', 'river', 'relief', 'rainfall']",Disaster,heavy rain lashed salem district night till friday damaging tree following intense rescue team consisting revenue department tamil nadu fire rescue service personnel police official formed clear debris wooden area salem city recorded water level height two foot main traffic halted yercaud salem tree got uprooted ghat several resident complained sewage water mixed rainwater overflowed drainage channel almost across water stagnation cherry brindhavan road gandhi road caused inconvenience rainwater entered narrow street flooded house ammapet shevapet area dharmapuri krishnagiri district experienced intense shower beginning thursday village burgur shoolagiri recorded heavy,WaterResources,No,,
19,1439577,3/8/2015,3,1,2015,https://timesofindia.indiatimes.com/city/nagpur/metro-rails-first-board-meet-on-march-13/articleshow/46488850.cms,"NAGPUR: After a long wait, the date of the first board meeting of Nagpur Metro Rail Corporation Ltd (NMRCL) has been finalized. The meeting will be held on March 13 in New Delhi at the union ministry of urban development (MoUD). Managing director Brajesh Dixit told TOI that the meeting was being held in the national capital because of the ongoing parliament session. “The board members representing central government can’t leave New Delhi so the plan to hold the meet at Nagpur has to be dropped,” he explained.  Although NMRCL was registered under Company’s Act last month, it can’t function fully until the first board meeting takes place. “The agenda is a long one and has forty points. Twenty-five of them are related to statutory provisions under company laws,” Dixit said.  The main issues to be discussed are how to run the company, selection process of appointment of directors, powers of board members and directors, etc. “Initially, we will appoint three directors. Later, two more will be appointed. They will look after operation and maintenance of the metro rail so there is no role for them at present,” the MD said.  The meeting is very important for the next step of NMRCL, which is to appoint the interim consultant. This consultant, a public sector undertaking (PSU), will design the rail’s priority stretch from airport to Khapri. NMRCL hopes to start construction of this stretch by May.  Simultaneously, it will prepare the global tender document for appointment of the general consultant, which will design the remaining stretches of the rail.  The tender for general consultant’s appointment will have to be floated within two months of the appointment of interim consultant and it will have to be finalized within six months.  Another important milestone in progress of the metro is the visit of team of French development agency AFD, which has promised to lend Rs1,500 crore for the project, on March 26, 27 and 28. What Next * Appointment of three technical directors  * Appointment of interim consultant  * Consultant will design the Airport-Khapri stretch of metro  * Will also prepare tender for selection of general consultant  * Construction of Airport-Khapri stretch to begin in May ","['railway', 'train', 'passenger', 'station', 'metro', 'rail', 'express', 'ticket', 'coach', 'track']",Railways,day technical snag disrupted service western railway central railway harbour commuter tough time friday signal cable burst morning rush five service cancelled several train ran behind schedule following incident near reay road incident triggered panic among jumped onto track seeing official said signal cable burst local pulled reay started emanating spot entered one coach motorman guard initially thought smoke coming motor train detained spot minute said cable lay close cascading couple train held behind rake five service anant panic compartment smoke alarm went passenger jumped onto sunil harbour commuter took almost hour reach cst usual situation returned normal said local checked allowed resume official said rake sent car shed pressed back service thorough check revealed nothing wrong confirmed smoke caused signal cable cause incident incident affect functioning signal alternative supply provided another official panic among commuter sound atop local preceded attribute case ageing infrastructure system still run direct current commuter authority pay importance harbour,Railways,Yes,,
