,id,date,topic_id,topic_prob,year,url,article,top_terms,MainTopic,rep_docs,HumanJudgement,Accuracy,,
10,887577,7/15/2012,57,0.530694,2012,https://timesofindia.indiatimes.com/india/indian-medical-association-may-go-to-court-over-govts-non-mbbs-doctor-move/articleshow/14924572.cms,"MUMBAI: Unhappy with the government’s announcement to allow other practitioners to legally prescribe allopathic drugs in Maharashtra, the Indian Medical Association (IMA) is planning to move court.  On Friday the government had announced that ayurveda, homeopathy and unani practitioners would soon be able to legally prescribe allopathic medicines in Maharashtra provided they completed a one-year course in pharmacology.  The allopathic doctors are unhappy with this decision. IMA state secretary Jayesh Lele said it takes an MBBS doctor five years to learn pharmacology. “Three years are given only to practise it. How can one learn pharmacology from a text-book in one year and be allowed to prescribe allopathic medicines?” he asked, adding it will be like playing with the patient’s life.  Homeopathic, ayurvedic and unani doctors had gone on a day’s strike earlier this week. Dr Bahubali Shah, president of Homeopathic association, Maharashtra, said that during an emergency, it becomes difficult for general practitioners or rural doctors to prescribe emergency medicines. “For some emergency problems like fever, vomiting, or dehydration, allopathic drugs work faster. It becomes a problem if non-allopathic doctors cannot prescribe them even in times of emergency,” he said.  The IMA said its legal cell will soon decide on a date to move court. ","['baby', 'hospital', 'ambulance', 'doctor', 'health', 'medical', 'infant', 'child', 'woman', 'birth']",Healthcare,deenanath mangeshkar hospital taken initial lead establishing emergency medical service project tuesday announced indian red cross society extend similar service accident victim called life highway chief executive pune council chief intensive prasad rajhans said project initially cover bypass project inaugurated state principal secretary education drug gill five ambulance provided later redesigned equipped instrument rajhans said four located identified provide shri seva medical foundation sai sneha katraj satara divekar varvand solapur highway aundh located kotbagi hospital cater patient ircs secretary pune district branch kulkarni adding jagdish managing director laboratory private funded entire redesigning work equipment idea adequately cover record high accident rajhans adding doctor paramedic drawn four identified hospital imparted training aspect according trained staff follow protocol golden hour much required medical treatment care provided accident victim within shortest possible ircs earlier pressed rehabilitation work deputed four kulkarni said memorandum understanding signed ircs dmh allow vehicle hospital found flouting loss hospital told look making adding accident victim allowed admission hospital according extended cardiac patient emergency initiative save adding project centrally monitored dmh,Healthcare,Yes,,
11,2127156,12/13/2018,71,0.973261,2018,https://timesofindia.indiatimes.com/city/mumbai/fda-notice-to-maganlal-to-stop-making-selling-chikki/articleshow/67067113.cms,"The state food and drug administration has sent a notice to Lonavla-based Maganlal Food Products — that manufactures the famous Maganlal’s Chikki — directing it to stop production and sale of its products from Tuesday. The company will be able to restart production only after it completes the required documentation and rectifies other lacunae found during an inspection of the manufacturing unit. Authorities from the state food and drug administration (FDA) inspected the unit at Nangargaon MIDC near Lonavla on Tuesday. Suresh Deshmukh, joint commissioner, FDA, Pune told TOI, “We found that they have not appointed a well-qualified person to supervise the manufacturing process to ensure that the products are safe and provide wholesome food. There was no laboratory to test the products. So we served notices on Maganlal Food Products that manufactures chikki, jelly and fudge.” Deshmukh pointed out that the manufacturer must have its own laboratory to test its products or it must get its products tested through a laboratory approved by the Food Safety and Standards Authority of India (FSSAI). Another FDA official added, “They manufactured products in an unclean and dirty environment. They did not know whether the water they were using was potable. So, we served them a notice on Tuesday asking them to stop production and sale of their products until they fulfil the conditions of the Food Safety and Standards Act.” Owner of Maganlal Food Products Ashok Agarwal said, “We have been told to stop production and distribution until we fulfil certain conditions. The inspection team found some lacunae in documentation, which we will fulfil in three to four days and resume production. We have a licence for packaging but they have told us to get a licence for manufacturing and packaging. On Tuesday evening itself, I made an online application for the licence.” Agarwal added, “We obtained the requisite licence for transportation on Tuesday. We were following the old FDA norms. But now new FSSIA norms have come into force and we will follow those now onward.” The three- to four-day freeze on production and sale of goods is not expected to have a significant impact on revenue, the owner claimed. “Even so, we feel we will face a loss of around Rs50 lakh, per day,” said Agarwal. Watch FDA shuts down Maganlal chikki production unit","['milk', 'tobacco', 'food', 'dairy', 'product', 'cigarette', 'smoking', 'ban', 'health', 'safety']",LIfeStyle,health minister mangal pandey tuesday said around crore people smokeless tobacco across crore bihar speaking national consultation implementation measure control smokeless tobacco jointly organised health department national institute cancer prevention research pandey pointed government taken several measure last year control production distribution tobacco product bihar became third state ban gutka pan masala tobacco september state banned sale gutka twin pack october put ban food food additive ingredient chewing pandey said talking measure taken state health department curb distribution tobacco minister health department banned transportation sale brand pan masala toxic chemical carbonate found national tobacco testing laboratory national institute cancer prevention research ministry health family work together control smokeless tobacco minister released fact sheet state tobacco bihar principal secretary sanjay kumar claimed pan masalas came state production banned smokeless tobacco become major concern especially developing deepak executive director socio economic educational development shalini directress nicpr present,LIfeStyle,Yes,,
12,1470921,5/10/2015,21,0.681148,2015,https://timesofindia.indiatimes.com/city/nashik/private-firms-to-make-nets-for-orchards-crop-cover/articleshow/47218429.cms,"NASHIK: The state government has decided to rope in private industries to manufacture quality nets locally to reduce the cost of protecting grapes, orchards and crops from unseasonal rain and hailstorms.  District guardian minister Girish Mahajan said on Saturday that local manufacturing of the net would bring down the cost by 50%. Farmers have to buy imported protection nets for crops at the cost at Rs 6.5 lakh per acre.  Unseasonal rain and hailstorms badly affected grapes, pomegranates, onion and other crops in the district in February and March. The hailstorms have been hitting the district for the past three consecutive years. Hence, farmers need to focus on protective farming by utilising nets to cover their orchards and crops.  “We have to import the expensive shed nets. The 35% import duty on shed nets makes it unaffordable for farmers. Considering this, we have decided to manufacture good quality shed nets locally through private industries. We already asked two plastic companies from Jalgaon and Pune to manufacture the nets. The results are expected in next six months,” said Mahajan said during kharif review meeting of Nashik here on Saturday.  Mahajan, who is also the water resources minister, said the state had received 85% rainfall during last monsoon season. This year, the weather department has predicted satisfactory rainfall. He asked officials to ensure adequate supply of quality seeds and fertilisers to the farmers and directed them to take legal action against traders found selling bogus seeds and fertilisers in the district. Talking about the problems in the crop insurance policy, Mahajan said the policy offers insurance for the crop between October and January but does not cover the damage after February.  The government has decided to give priority to drip irrigation in the state so that farmers are able to do farming with less water that will also help increase the yield.  The agriculture department has projected 6.78 lakh hectares under kharif cultivation in the 2015-16 season for Nashik district. ","['farmer', 'crop', 'sugar', 'agriculture', 'sugarcane', 'paddy', 'tonne', 'mango', 'hectare', 'agricultural']",Agriculture,bihar sugar mill association urged state government give sugar miller minimum subsidy per quintal cane crushing season tide loss caused due dip sugar price bsma secretary naresh bhatt said thursday sale price sugar fallen per quintal putting bihar sugar miller loss per quintal total crore loss cane crushed proved surplus sale price sugar expected fall coming urged state government give subsidy minimum rate per help sugar miller meet financial loss cane crushing state stood lakh sugar recovery rate cane state expected sugar production lakh approximate cost sugar production state per expected loss miller per quintal crore introduction good service tax sugar state government getting revenue crore sugar bhatt bsma requested state government early payment crore sugar mill help clearing balance cane price payment cane,Agriculture,Yes,,
13,1702642,42597,15,0.65711,2016,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/extras-on-set-didnt-recognise-ricky-gervais/articleshow/53706257.cms,"Acting extras on the set of 'David Brent: Life On The Road' didn't recognize actor Ricky Gervais. The 55-year-old comedian is reprising his role of David for the new movie and co-star Ben Bailey Smith says the actors, who were playing other members of Ricky's on-screen band, did not recognise the award-winning star, reported Femalefirst.

 
 
 Read AlsoRicky Gervais attempts celebrity impressions in 30 seconds
 
""We filmed a scene where the band are performing at a student night and there were real students in the crowd. Between takes I was talking to them and there was a moment when I overheard them saying to each other 'who's that guy?'"" Smith said. 

Smith, who plays a rap star in the movie, said the extras had not heard of Gervais' acclaimed sitcom ""The Office"", nor did they recognise him from his stint presenting the Golden Globes. 

""They were saying 'He's that guy off Channel 4 called David or Derek or something'. I told them he was from 'The Office' and they were saying 'Oh that American show'. ""I explained he actually created the original 'The Office'. Then one of them said 'Oh yeah, my uncle goes on about that sometimes'. I couldn't believe they didn't know 'The Office'.

 
 
 
 
","['skin', 'diet', 'food', 'yoga', 'hair', 'christmas', 'weight', 'healthy', 'fitness', 'gym']",LIfeStyle,study national centre cardiovascular revealed heart attack morning hour likely effect treatment research cardiac heart journal published research reviewed data heart attack patient treated heart attack result scarring killing heart tissue area around according heart morning episode likely associated tissue first madrid doctor connected circadian called natural pacemaker governed heart cardiologist ganesh kumar hiranandani hospital powai research shown certain blood hormone catecholamine neurotransmitter follow circadian rhythm high morning much possibly trigger heart associated adverse heart study distributed patient four group based timing morning group much higher level marker dying heart blood patient whose attack occurred evening noted according jaslok sudden cardiac death place early hour heard people going walk strenuous exercise morning suddenly getting massive heart adding people consider exercising contractor felt message one seek help tend wait entire household woken hospital get work mode pointed city doctor feel study result change cardiac hospital work early hour contributes morbidity associated heart change said doctor attached public city like mumbai kumar heart metro witnessing increase case primary minimally invasive procedure performed within six hour last mean patient reaching hospital faster getting treatment,Entertainment,No,,
14,1842467,42878,15,0.744085,2017,https://timesofindia.indiatimes.com/entertainment/events/bangalore/sruthi-hariharan-inspires-young-minds-at-st-josephs-boys-high-school-bengaluru/articleshow/58787874.cms,"What do you do once you finish school? What career do you pick from the wide range of options available these days? Celebrities such as musicians Raghu Dixit and Gaurav Vaz, actress Sruthi Hariharan, DJ Nikhil Chinapa and others addressed students and parents over the weekend at St Joseph’s Boys’ High School for the fourth edition of Times UniverCity, helping them get a step closer to deciding the path they would embark on after Class 12. 
","['skin', 'diet', 'food', 'yoga', 'hair', 'christmas', 'weight', 'healthy', 'fitness', 'gym']",LIfeStyle,study national centre cardiovascular revealed heart attack morning hour likely effect treatment research cardiac heart journal published research reviewed data heart attack patient treated heart attack result scarring killing heart tissue area around according heart morning episode likely associated tissue first madrid doctor connected circadian called natural pacemaker governed heart cardiologist ganesh kumar hiranandani hospital powai research shown certain blood hormone catecholamine neurotransmitter follow circadian rhythm high morning much possibly trigger heart associated adverse heart study distributed patient four group based timing morning group much higher level marker dying heart blood patient whose attack occurred evening noted according jaslok sudden cardiac death place early hour heard people going walk strenuous exercise morning suddenly getting massive heart adding people consider exercising contractor felt message one seek help tend wait entire household woken hospital get work mode pointed city doctor feel study result change cardiac hospital work early hour contributes morbidity associated heart change said doctor attached public city like mumbai kumar heart metro witnessing increase case primary minimally invasive procedure performed within six hour last mean patient reaching hospital faster getting treatment,Education,No,,
15,2285375,10/26/2019,55,0.614251,2019,https://timesofindia.indiatimes.com/city/mysuru/the-mysuru-mill-that-gandhi-once-visited-now-razed-for-road-widening/articleshow/71759447.cms,"Mysuru’s historical Krishna Rajendra Mills, which went down in history because of a visit by Mahatma Gandhi in the year 1927, was razed down by the authorities to make way for Mysuru-Bengaluru eight-lane highway yesterday. The building, which was approximately 100 years old, was constructed by ML Vardhamanayya and will now be a thing of past. KR mills should have been protected: HistoriansExpressing anguish over the demolition of this historical building, NS Rangaraju, a member of the heritage committee, says, “In the name of road widening, we have lost several heritage structures on Irwin road. We have now lost the K R Mills building, which was until now, one of the oldest textile mills in Mysuru. Just a few years back, the building was purchased by a Mumbai-based businessman who started a new venture in the same building. It is sad that we are losing heritage structures one after the other.” “We call Mysuru as the heritage city, but are we serious about in protecting these buildings? KR Mills is the latest to go. Heritage buildings like Devaraja Market and Lansdowne buildings are in dilapidated stage. There could soon be a time when we may not have any heritage buildings left to be able to call Mysuru a heritage city. The authorities should have at least tried to relocate it,” says actor Poornachandra Mysore. Textile and khadi brought Gandhi to KR Mills…According to historian Ecchanuru Kumar, “Mahatma Gandhi had visited K R Mills to understand the textile industry in the south. To mark his visit, the owners back then had got a painting of Gandhi done on the wall of the building. During his visit, Gandhi stayed at Diwan Seshadri’s Iyer’s house in Mysuru. He once again visited Mysuru in 1932, when he visited Badavanalu village near Nanjangud, which was known for Khadi production.” Mysuru University does its bit to preserve historyToday, the Manasaganthori campus of the Mysuru University is home to a museum dedicated to Mahatama Gandhi and commemorates his visits here. This museum is considered as South India’s first replica of Sabarmati Ashram which houses memorabilias like Gandhi’s spinning wheel, spectacles, sandals and over 100 photographs of Gandhi that depict various crucial events of his life. ","['heritage', 'monument', 'temple', 'site', 'fort', 'archaeological', 'stone', 'museum', 'asi', 'structure']",Heritage,ancient history expert found megalithic menhir basrur udupi providing detail prof said monday tall stone slab found near venkataramana menhir resembles pregnant cannot ascertain built memory deceased pregnant found historically important mean pregnant kannada region important city trade known basaruru temple indicating splendid devi temple basrur special importance probably temple india temple feast performed every said prof temple region mahalingeshwara venkataramana kote anjaneya tuluveshwara devi ramachandra uma maheshwara bhairava garadi sadananda surviving example glorious word menhir adopted french india menhir tall monolithic stone slab often planted memory dead memorial stone mark graf megalithic menhir dated said prof discovery menhir near venkataramana temple basrur close similarity menhir found baise nilskal village shivamogga basrur venkataramana temple trustee murulidhar hegde pradeep basrur supported professor archaeology student ganesh chandru assisted,Heritage,Yes,,
16,2049150,7/10/2018,72,0.624526,2018,https://timesofindia.indiatimes.com/india/why-should-a-womans-bodily-integrity-be-subject-to-religion-asks-sc/articleshow/64924883.cms,"NEW DELHI: With the Centre supporting a complete ban on religious practices in certain communities sanctioning female genital mutilation or circumcision, the Supreme Court on Monday   came down heavily on such customs   and asked, ""Why should bodily integrity of a woman be subject to a religious practice."" Agreeing with petitioner Sunita Tiwari's arguments through senior advocate Indira Jaising, a bench of Chief Justice Dipak Misra and Justices A M Khanwilkar and D Y Chandrachud said, ""Such a religious practice is covered under Protection of Children from Sexual Offences (POCSO) Act"", which makes touching the genital of a girl less than 18 years an offence. Appearing for Dawoodi Bohra Women's Association for Religious Freedom (DBWRF), lawyer Abhishek Singhvi said the religious practice of ‘khafd' or ‘khatna' prevalent in the community for more than a thousand years involved nipping off a minute part of the genital which was as harmless as male circumcision. This was protected by the Constitution under the fundamental right to religion and religious practices, he said. Singhvi ploughed a lone furrow as attorney general K K Venugopal said male circumcision had certain health benefits including reduction of infection from HIV. However, the AG said female genital mutilation must be banned as it had serious consequences for women. ""It is a crime in the US, the UK, Australia, France and 27 African countries,"" he said. Jaising said a girl child who went genital mutilation suffered from a trauma which lingered into adulthood. Singhvi said the issue, like triple talaq, nikah halala and polygamy, should be referred to a five-judge constitution bench to determine the constitutional validity of the religious practice, which was an intrinsic part of Islam. Venugopal differed and said, ""Unlike male circumcision, genital mutilation on a female leads to serious vaginal and uterine complications. Moreover, the fundamental right to religion and religious practice is always subject to public health and morality."" The bench asked, ""Why should anyone have the power based on religious practices to touch the genital of a girl?"" As the bench was insistent on carrying on with arguments, Singhvi cited his preoccupation and sought adjournment. The bench posted the case for detailed hearing on July 16. On April 20, the Centre had told the SC that female genital mutilation,   prevalent among Dawoodi Bohra community in India   , was already an offence under the Indian Penal Code and POCSO Act. In response to Tiwari's PIL last year, the SC had issued notices to four central ministries — law and justice; health and family welfare; social justice and empowerment and women and child development, and the states of Maharashtra, Gujarat, Rajasthan and Delhi. The petitioner had said the practice of ‘khatna' or ‘female circumcision' or ‘khafd' carried out on minor girls amounted to ""serious violation of the rights of children as even minors have a right of security of person, right to privacy, bodily integrity and the freedom from cruel, inhumane or degrading treatment"". Tiwari had said that though Dawoodi Bohras were among the most educated sections of society in India, yet ""it is the only Muslim community in India to practice FGM or khatna. The practice has nothing to do with religion and is more of a cultural practice"". Tiwari had said the UN Convention on Rights of Child categorised four types of female genital mutilation, though the Bohras generally practised Type-I FGM, which involved snipping the tip of the clitoral hood or clitoris. ""A UN resolution passed in December 2012 denouncing FGM and calling for its ban has been signed by 194 countries around the world. In Africa, 27 countries have banned the practice. Unfortunately, there is no law in India yet against FGM, hence the clergy in India is unabashedly promoting FGM,"" Tiwari's PIL had said. India is a signatory to the 2012 UNGA resolution. ","['woman', 'harassment', 'sexual', 'girl', 'domestic', 'violence', 'gender', 'child', 'male', 'commission']",CrimeAgainstWomen,new parliamentary panel slammed defence ministry policy granting permanent commission woman military officer well inducting greater number armed fail understand negativism come employing woman armed committee empowerment woman said latest report tabled parliament woman constitute officer army excluding medical despite allowed armed force since woman education naval constructor serve maximum year arm like air traffic control allowed serve combat arm like artillery armoured serve board operational warship fly fighter defence establishment long contended granting woman officer across board feasible due practical cultural legal education involve command men parliamentary accused defence ministry turning blind eye earlier recommendation inducting woman granting committee take strong objection way recommendation brushed aside without attaching importance need tone tenor reply clearly communicates nonchalant attitude towards recommendation opening branch like military police postal service granting committee extremely disturbing note defence ministry bothered exploring single option woman officer instead relied heavily existing discriminative panel happy government stand suitable mechanism already existed armed force deal sexual harassment government accepting suggestion made committee making workplace safer woman protecting,CrimeAgainstWomen,Yes,,
17,2539309,3/16/2021,31,0.959624,2021,https://timesofindia.indiatimes.com/city/kolkata/election-duty-trouble-for-vehicle-owners/articleshow/81517962.cms,"KOLKATA: If you own a vehicle, it is advisable that you contact the local district election office at the earliest and submit an application, stating how your daily life would get affected if your car is requisitioned for election duty. However, there might be little concession for commercial vehicles, the poll manual states. The requisition process for vehicles for the added areas of Kolkata — in seats like Jadavpur, Behala East and Behala West, Tollygunge and Kasba — began on Monday and the exercise for buses and contract carriages had begun last week. The elections here are scheduled for April 10 and several of the requisitioned vehicles have been asked to leave Kolkata for Jangalmahal on March 26 to bring back a section of CAPF and police personnel to these places after polling ends there on March 27. Some vehicles will also be requisitioned for third phase polls in South 24 Parganas. While police duties see use of buses, EC officials prefer SUVs. The QRT duty officers, too, use SUVs. An election commission official assured vehicle owners of a fair hearing. “The cars will not be taken over if the problems stated are genuine. We are first taking over government and then, commercial vehicles. But we cannot fully exhaust the two options as more people depend on the public transport system than their cars. That way, the public transport system might fall flat. We have to rationally exhaust the first two options before going in for private vehicles,” he said, adding that the Lalbazar election cell is informed by the EC of the total number of vehicles required. Not everyone was pleased by police sanction. A senior bank official tried to convince Jadavpur traffic guard cops after they requisitioned the commercial vehicle she uses to commute to work. “On Monday, she challenged our authority. We told her the commercial vehicle’s ownership lies with a third person and not the bank. We spoke to the owner and recorded his statement for future reference,” said an officer. “I told them that this is Covid times and cases are rising in Kolkata. I have been provided this car by office and I am a frontline worker as well. But they refused to listen to my pleas,” said Koushiki Saha, the bank employee. According to the poll manual, government and commercial vehicles are supposed to be used for election work and private ones are to be left untouched. But the city’s dependence on commercial vehicles has apparently forced the election commission to “keep the option open for using a few private vehicles as a last resort”. However, with most offices still persisting with the work-from-home schedule and the education sector shut, this should not be an issue this time, claimed EC officials. Among those, SUVs would be of priority to be used to ferry observers, said a source. The official explained how to apply to free a private vehicle after being taken over for poll duty. Ïf your car is requisitioned for poll duty, one can apply to the district election officer or the election commission CEO, in case the vehicle taken over usually travels across districts, stating why it will be difficult for you to function without the vehicle. Alternatively, one can use the Suvidha app and apply for relief,” he explained. Himadri Ganguly of the West Bengal Contract Carriage Association pointed out that they had written to the CEO of Bengal EC, the chief secretary and the transport secretary asking for a hike in fares. “We now receive Rs 1,910 a day. We have asked for a revised amount of Rs 2,500 a day. For mini buses, we have asked for Rs 2,000 (up from Rs 1,580). Each bus worker’s wage should be raised from Rs 170 to Rs 250 a day,” he said. ","['bridge', 'road', 'flyover', 'highway', 'traffic', 'toll', 'project', 'stretch', 'construction', 'nhai']",Civic,civic authority estimate delay six eight month completion four major flyover exodus labourer fourth covid peak since april often referred second one major least four flyover high passenger car unit per hour score facing delay mainly due shortage flyover coming near ajit near cim amc official said currently operating labour construction stopped twice july november covid said senior amc official road bridge affected project significantly new labour contractor two flyover rajendra park road viratnagar crossroad ready senior amc official flyover viratnagar junction inaugurated april pandemic said another senior amc finishing touch given project completed estimated close lakh vehicle cross junction flyover huge relief commuter cross junction every,Civic,Yes,,
18,100972,3/31/2006,95,0.877027,2006,https://timesofindia.indiatimes.com/business/india-business/belgian-firm-is-ranbaxys-3rd-buyout-in-4-days/articleshow/1471657.cms,"MUMBAI: Ranbaxy on Thursday acquired Belgium--based generics company Ethimed NV. Through this purchase, the third buyout this week in Europe, Ranbaxy will get strategic market access and distribution network in Benelux countries.This follows similar strategic moves in larger European markets. Belgium is the seventh largest pharmaceutical market in Europe, while the Netherlands is the sixth largest. These two markets and Luxembourg have a combined size of $7.6 billion.Terming the acquisition modest compared to the Terapia deal, the company refused to divulge the cost or the recurring revenues. Peter Burema, president, Europe, CIS, Africa &amp; Latin America, Ranbaxy, said, ""Ethimed offers Ranbaxy a ready and robust distribution network to exploit new product opportunities in the future. We see this acquisition as strategic to our business in Europe.""Belgium is largely a branded, high--priced market with increasing generic penetration. ","['drug', 'medicine', 'pharma', 'generic', 'chemist', 'pharmaceutical', 'company', 'ayurvedic', 'patient', 'ayurveda']",Healthcare,nearly first batch crucial injectable drug remdesivir manufactured arrived sunday gujarat disembarked july manufacturer mylan announced drug controller general india approved remdesivir vial restricted emergency mylan licence launch generic version remdesivir manufactured vial bengaluru facility first batch arrived gujarat permitted dcgi early said senior state health drug provided per cent last two indian cipla ltd hetero lab launched generic version drug approved treatment suspected laboratory confirmed incidence adult child hospitalized severe presentation claimed mylan press two tocilizumab shown promise efficacy treating total tocilizumab injection supplied gujarat nearly vial supplied government health till date nearly tocilizumab injection administered patient government shortage private said senior health current batch remdesivir official said big respite patient treatment various,Healthcare,Yes,,
19,1017226,11/13/2012,50,0.999925,2012,https://timesofindia.indiatimes.com/city/mumbai/lights-colours-action-mumbai-set-to-ring-in-diwali/articleshow/17199500.cms,"MUMBAI: The philosophy inherent in Diwali celebrations bears the eternal flame of truth. Few fail to notice that it is the dark night of Kartik Amavasya that brings with it the brightest festival of the Hindu calendar. Waging their own battles against inflation and corruption, citizens will celebrate Deepavali on Tuesday.  “A solar eclipse will envelop parts of the world, but will have no effect on India,” says Acharya Ravindra Nagar of Birla Mandir, New Delhi.  Families put their jewellery and vehicles on display and indulge in new clothes and sweets. Every home and office dedicates a prayer to Goddess Lakshmi. Rangolis will adorn homes. Rice lights and lanterns have already turned the city into fairyland.  The Mahalaxmi temple will conduct its everyday rituals. “We do not have a special puja. However, devotees, particularly traders, arrive to get their account books blessed after chopdi pujan,” says temple manager S V Padhye.  Bombay Stock Exchange will perform Lakshmi puja around 1pm followed by felicitation of the top volume makers of the share market. “Mahurat trading session will take place at 3.45pm,” says spokesperson Ketan Mehta.  Worship of Goddess Lakshmi is alike in northern and western parts of the country but not as prevalent in south India. “Our festivities focus on slaying of the demon Mahasura by Bhim. It is this legend that prompts the pre-sunrise oil bath. Feasting gets underway after the morning worship and the women are ready with a spread of the choicest savouries and sweets,” says V S Sundaram, secretary, New Bombay Tamil Sangham.  The Sikh community will visit the gurdwara. In the evening, the courtyard of GTB Nagar’s Dashmesh Darbar will be lit up with ‘deepmala’ or row of oil lamps, just as Golden Temple is on Diwali. “Diwali marks the return of Guru Hargobind who secured the release of 52 Hindu kings,” says Bhai Balbir Singh of Dashmesh Darbar. ","['idol', 'puja', 'durga', 'festival', 'ganesh', 'celebration', 'procession', 'immersion', 'goddess', 'lord']",Religion,amid support balochistan global nationalist sentiment emerged one theme durga puja celebration puja organized sangram club kutchery depicts goddess durga kid rajasthani move around hind side hit upon border india surrounded barbed wire guntoting bsf pakistani pakistani province citizen demanding set feature puja pandal sangram club kutchery road cross fence reach premise hinglaj bhawani located hingol national park balochistan northwest hit upon idea august balochistan featured independence day hinglaj bhawani one shaktipeethas goddess sati hindu low awareness among people pilgrim said ramesh kumar secretary bandhgari durga puja committee shunned political leader invited widow martyred soldier inaugurate wife stand firm behind men fight defend real hero true source ramesh president committee,Religion,Yes,,
