,id,date,topic_id,topic_prob,year,url,article,top_terms,MainTopic,rep_docs,HumanJudgement,Accuracy,,
10,1738808,10/27/2016,36,0.160784,2016,https://timesofindia.indiatimes.com/citizen-reporter/stories/this-board-wont-help-you-find-the-way/articleshow/55079025.cms,"This signboard on Azad Hind Fauj Marg, which connects Dwarka to Najafgarh Road, near Dwarka Mor Metro station, has been covered with advertisement posters. Commuters on the road will have a hard time finding their way. Citizen Reporter Rajiv Kohli ","['traffic', 'road', 'accident', 'vehicle', 'helmet', 'driving', 'police', 'speed', 'signal', 'driver']",TrafficAccidents,new indian account highest fatality became yet dangerous number death rising nearly translates death day one life snuffed every expert described massacre number come call whose minister nitin gadkari set goal reducing road fatality according provisional police data provided uttar pradesh recorded maximum number road death followed tamil nadu maharashtra karnataka rajasthan number road fatality increased big smaller one including delhi reported assam registered sharpest decline death comparison previous fatality dipped increasing number fatality road crash lakh five lakh indicated slew initiative taken centre state government road safety little supreme court appointed panel road safety written state government step effort curb crash comprehensive legislation deal daily massacre stronger law better enforcement key reduce said kapila international road time viewnothing outrage civilized country avoidable loss human scale loss huge nearly lakh year rising collective conscience demand action prevent needed impossible strict implementation simple traffic rule transport norm long way towards drastically reducing let overloaded truck ply impunity reckless motorist jump red light dubious distinction country largest number road accident victim remain,Civic,No,,
11,2300261,11/24/2019,9,0.042154,2019,https://timesofindia.indiatimes.com/city/mumbai/mumbai-drug-control-babu-gets-2-yr-jail-for-rs-19-5-lakh-assets-over-known-income/articleshow/72204687.cms,"MUMBAI: A special CBI, Anti-Corruption Bureau (ACB) court sentenced a 46-year-old assistant drugs controller to two years’ rigorous imprisonment for amassing Rs 19.5 lakh worth of wealth disproportionate to his known source of income. Dineshkumar Chauhan, who was also fined Rs50,000, was posted at the air cargo complex of the city’s international airport in 2015, when he was booked. The court held that the Rs 19.5 lakh will have to be forfeited to the state. CBI had alleged that Chauhan accumulated assets worth Rs 45 lakh between January 1, 2007 and June 21, 2012. It said his total income during the check period was only Rs 28 lakh. The investigating agency said Chauhan did not have a “satisfactory explanation” about excess assets. The prosecution examined 17 witnesses. Chauhan denied the allegations and said calculations by the investigation officer were incorrect. The court calculated the illgotten sum to be only Rs 19.5 lakh, which included around Rs 5 lakh seized from Chauhan’s Ghatkopar house. The court denied his defence that the money belonged to his wife and was given to her by her father and since she did not have a bank account in the city, it was kept at home. The court said the woman had bank accounts across the country and obviously knew how to open one in the city. “Apart from this, the amount was found in 11 envelopes, which appears strange, abnormal and unusual,” the court said. But the court did not accept the prosecution’s claim that the Rs 15 lakh seized from Chauhan’s family home in Delhi belonged to him. The defence had said that the money belonged to his brother and sister-in-law, a cable operator and make-up artist respectively. Chauhan had joined as drug inspector in Central Drug Standard Control Organization, Ministry of Health, Directorate General of Health Services (DGHS) in 1998, and was posted across the country during his career. TNN ","['court', 'justice', 'bench', 'judge', 'high', 'petition', 'supreme', 'advocate', 'order', 'filed']",Judiciery,madras high court transferred hearing criminal contempt suo motu initiated single judge officer senthamarai kannan allegedly filing bogus expert opinion division case civil matter decided judge pass order said violated judge alone better position appreciate fact criminal contempt proceeding dealt division division bench justice kirubakaran velmurugan court passed order allowing appeal moved member secretary tamil nadu uniformed service recruitment board court directed registry forward case file acting chief justice posting matter appropriate issue pertains plea moved challenging correctness question asked written exam recruitment post,Corruption,No,,
12,1685259,7/11/2016,0,1,2016,https://timesofindia.indiatimes.com/city/agra/docus-of-9-teachers-found-suspicious/articleshow/53150388.cms,"Agra: Dr Bhim Rao Ambedkar University has found academic certificates of nine licentiate teachers ""suspicious"" during verification. These teachers are at present on duty in state government-run secondary schools. The matter has come to light after the secondary education department, on orders of the state government, are getting academic certificates of recently appointed teachers verified by the varsity. After much delay and repeated rounds made by secondary education department officials, Agra University provided verification report of documents of teachers appointed in 2015. The varsity in the verification report has neither stated academic documents of nine teachers to be authentic nor have declared them fake. In the report, the columns for these nine teachers have been left blank with a shot note written at the end mentioning that university employees have not verified the documents as the marks in the certificates do not match university rolls. Also, roll numbers of these teachers are not printed in the marks chart. The documents are ""suspicious"".The university in the report has asked these teachers to give some proof of appearing in the exams. R P Sharma, deputy director, secondary education, Agra division, said, ""The university has found documents of nine teachers suspicious. The varsity has sought some other documents in these cases.""","['student', 'school', 'education', 'teacher', 'class', 'college', 'university', 'admission', 'exam', 'course']",Education,candidate thronged government school city apply teaching post might fall temporarily vacant monday due ongoing strike government state school education department earlier announced government teacher drop protest lose posting replaced temporary retired staff consolidated pay state protesting teacher return work monday face disciplinary proceeding might work different school depending vacancy bear pay cut absence till sunday teacher suspended participating protest case registered unlawful public wrongful restraint deterring public servant discharge boycotted work application invited temporarily fill vacancy applied till sunday according official joint action committee tamil nadu teacher employee organization reiterated continue protest till demand indefinite strike since pressing charter including revival old pension pay par central government teacher payment month rejected claim state fishery minister jayakumar increasing pay scale toll amount spent towards welfare state school education expressed willingness hold talk resolve issue functioning school since school fully functional due high rate absenteeism among besides primary higher secondary student left though practical exam board begin next preparatory work standstill,Education,Yes,,
13,1923991,43041,11,0.503658,2017,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/producer-distributor-lines-up-multiple-projects-for-the-year-ahead/articleshow/61409569.cms,"The recent months have shown that box office is no longer wholly dependent on big budget movies with larger-than-life characters, expensive international locations and urban cities. Venturing into the Indian heartland and telling stories that are relatable is resonating more with cinegoers. The company Soham Rockstar, led by known distributors-exhibitors Kamal Mukut and Deepak Mukut, takes pride in bringing engaging and indentifiable stories to the screens.
The father-son duo, who had previously backed the romantic drama 'Sanam Teri Kasam' and have the awaited Rajkummar Rao-Kriti Kharbanda romcom 'Shaadi Mein Zaroor Aana', state, “While we’ve always believed in telling stories, we have been fortunate enough to work with like-minded directors and actors. It’s important for us to work together and not have different agendas, because eventually that’s what shows on the big screen. A film made with the heart will always shine through.” 

 
 
Interestingly, the production house’s slate for the coming months boasts of subjects of diverse genres -- like Anubhav Sinha-directed 'Mulk', a courtroom drama starring Rishi Kapoor and Taapsee Pannu, 'Gadar : Ek Prem Katha' director Anil Sharma’s launchpad for his son Utkarsh Sharma titled 'Genius' that also stars Nawazuddin Siddiqui and is scheduled to release May 2018. Later, they also have Anil Sharma’s 'Kavach' with Sunny Deol, scheduled to release next December.
The production house has also lined up a sequel to the 2001 hit 'Nayak', to be penned by KV Vijayendra Prasad, who wrote the 'Bahubali' series and 'Bajrangi Bhaijaan'. Not to forget, director Sidharth Anand is making Faisal Ali’s biopic for the Mukuts who are looking to release it next Diwali. That’s not all, the production house is also recreating classics like 'Bees Saal Baad' (1962), 'Jhootha Kahin Ka' (1979) and 'Chameli Ki Shaadi' (1986).
Talking about their extensive line-up, Deepak sums up saying, “Our effort has always been to back good content. We are lucky that the audiences are now appreciating this more and we have an opportunity to tell more stories.” 

 
FacebookTwitterPintrest 

","['film', 'theatre', 'movie', 'actor', 'play', 'character', 'bollywood', 'like', 'cinema', 'show']",Entertainment,maker gujarati film sawaal question approached film certification appellate tribunal central board film certification denied certificate rajesh director gujarati said approached fcat july cbfc denied fight film freedom hope justice gohil june suggested cut questioned motive choosing emotive raised concern resemblance patel quota activist hardik pahlaj board denied certificate film stating film prove threat national security said cbfc suggested cut included removal word every board said content asked remove reference said edited film way cbfc wanted length film reduced minute current injustice gujarati film board hurt gohil,Entertainment,Yes,,
14,220888,4/6/2008,21,0.525556,2008,https://timesofindia.indiatimes.com/city/nagpur/neem-panacea-to-stem-ryots-suicide/articleshow/2929736.cms,"NAGPUR: The purity of tender Neem leaves signify the auspicious occasion of Gudi Padwa. While thousands of Maharashtrians across the world will chew neem leaves (part of a prasad) to welcome the New Year, 5,000 farmers across three districts in Vidarbha will pay obeisance to the Neem tree which has also played a key role in curbing the suicide rate. The Neem Foundation, in collaboration with the Union ministry of chemicals and fertilisers, has been engaged in a fight against the tragic suicide cases of farmers in Vidarbha by training them to make their own pesticides and fertilisers from a Neem tree.""We have covered nearly 3,000 villages and also taught farmers organic farming using neem inputs combined with earth-friendly technologies like vermiculture,"" said Pramila Thakkar, managing trustee, Neem Foundation. ""We are reaching out personally to the farmers in Nagpur, Wardha and Yavatmal districts and want to reach out to thousands of others in coming months.""Thakkar said that several farmers were initially reluctant to buy the ""Neem"" theory. ""We did not force them, but requested them to allot a portion of their farmland for using Neem as a pesticide and fertiliser. It worked wonders and now, several more farmers are joining the fray,"" she stated.In fact, what has encouraged them more are the cash rewards instituted by the foundation for the best village and best farmer using the technique for optimum harvest? ""We have a cash award of Rs 1 lakh distributed in four categories,"" she said. The Foundation has also set up the Neem Research and Technology Development Centre in Gondkhairi village, a tiny hamlet situated 20 kilometres away from Nagpur. The centre is a single window facility for Neem technologies for farmers, researchers and entrepreneurs. The technical training offered by the centre is for neem processing and storage, and seed collection.Thakkar said that many farmers have given her in writing the benefits of Neem for better farming. ""Besides, our programme is directly supported by the government of India. At the moment, we are also looking at working in tandem with corporates who can adopt villages. We can provide the necessary training and expertise,"" she added. Another official from the Foundation said, ""Azadirachtin, the most important insecticidal substance contained in Neem seeds, has a growth disrupting effect on many insect larvae. Also, other pests like grasshoppers avoid or reduce feeding as a reaction to Azadirachtin.As tests have repeatedly confirmed, due to its special mode of action, the neem extract is quite harmless for useful insects. And, one great advantage of the neem extract is that even after repeated application on vegetable crops, it remains perfectly harmless for humans.""Growing Neem trees help ameliorate the soil and minimises pollution levels. Planting neem on a large-scale can provide a long term solution for sustainable ecosystem, check against global warming, improve ecology of the local habitat and restore the fauna.","['farmer', 'crop', 'sugar', 'agriculture', 'sugarcane', 'paddy', 'tonne', 'mango', 'hectare', 'agricultural']",Agriculture,bihar sugar mill association urged state government give sugar miller minimum subsidy per quintal cane crushing season tide loss caused due dip sugar price bsma secretary naresh bhatt said thursday sale price sugar fallen per quintal putting bihar sugar miller loss per quintal total crore loss cane crushed proved surplus sale price sugar expected fall coming urged state government give subsidy minimum rate per help sugar miller meet financial loss cane crushing state stood lakh sugar recovery rate cane state expected sugar production lakh approximate cost sugar production state per expected loss miller per quintal crore introduction good service tax sugar state government getting revenue crore sugar bhatt bsma requested state government early payment crore sugar mill help clearing balance cane price payment cane,Agriculture,Yes,,
15,749129,10/15/2011,19,0.037892,2011,https://timesofindia.indiatimes.com/city/coimbatore/brain-drain-will-lead-to-brain-gain-kalam/articleshow/10361857.cms,"COIMBATORE: If public money is stashed abroad then it has to be brought back to the country as it rightfully belongs here, said former President APJ Abdul Kalam, while interacting with students of PPG Group of Institutions at their college campus in Saravanampatty here on Friday.  “I don’t know how much money is there. If our money is there it must return,” said Kalam, while delivering a lecture, Igniting Young Minds, at the PPG Institute campus.  The former president and youth icon pointed out that brain drain will lead to brain gain as Indians employed abroad create wealth that will eventually benefit our country indirectly. “The 25 million Indians abroad going for wealth creation who have a strong connection to India is a gain for us. In a globalised market, people will come and go. Many foreigners will come here too,” Kalam said.  During the talk, he said engineering departments must work in cooperation. “We need an inter-disciplinary approach and various branches of technology must cooperate to bring the best design and products. Some time before, with a medical expert we developed a cardiac stead. We need more collaborations of that sort,” said Kalam. ","['hospital', 'patient', 'cancer', 'oxygen', 'health', 'medical', 'bed', 'treatment', 'heart', 'doctor']",Healthcare,ministry health family welfare proposes open central government health scheme wellness centre coimbatore along western region tamil nadu palakkad written ministry month ago demanding ministry said proposal examination open centre coimbatore madurai sought number beneficiary centre benefit central government former current natarajan certain amount debited salary used cover medical expense cghs facility available state natarajan travel chennai every time avail cghs private hospital perform surgery major treatment beneficiary fixed centre city useful western region travel state,Education,No,,
16,839011,4/13/2012,3,0.703038,2012,https://timesofindia.indiatimes.com/city/nagpur/city-corporation-plans-road-from-morris-college-t-point-to-nagpur-university-gate/articleshow/12644308.cms," NAGPUR: With the idea of easing traffic in the busy Sitabuldi and Vidhan Bhavan area, Nagpur Municipal Corporation (NMC) is planning to construct a new road connecting Morris College T-point with Rabindranath Tagore Marg from behind Nagpur University premises. However, Nagpur University officials are opposing the proposed road. As per NMC's plan, traffic in Sitabuldi area, especially from Variety Square to Munje square, and from Variety Square to Morris College T-point, needs to be eased. All vehicles coming from Amravati Road and heading towards either Cotton Market or Morris College T-point presently go via Variety square. Traffic from Wardha Road and from Sitabuldi market too comes to Variety square. Similarly, MSRTC buses too come from Loha Pul to Morris College T-point and pass Variety Square to go on to Amravati road. Also, during the winter session at Vidhan Bhavan, the roads adjoining the legislature are blocked. The citizens have to take long detours in this area. Considering all these problems, NMC has chalked out a plan to construct a road that will begin from Morris College T-point, where a gate can be seen at present, and go through the premises of Vasantrao Naik Institute of Arts and Social Sciences. A kaccha road is in place from the gate to the nullah at present. From here, a nine-meter wide tar road passes through the old Air Force canteen and joins Rabindranath Tagore Marg between the gates of Nagpur University and Institute of Science on Rabindranath Tagore road, from Maharajbagh square to WCL Rest House square and on to Akashwani square. The plan is to widen the road to 18 meters in width. The construction of the road will come at the cost of a compound wall and some land belonging to Nagpur University, Institute of Science, BSNL, Mure Memorial Hospital and Veterinary Polyclinic. It will not require the demolition of any structures or buildings. NMC official from PWD (projects) told TOI the proposed 18 meter wide road is sanctioned in the Development Plan (DP) of the city. Therefore, a meeting was held with officials of the institutions to be affected on February 21. Later, NMC sent a proposal on February 24, requesting the district administration to acquire the land and transfer it to NMC. The district administration has started the process to acquire the land by sending notices to the affected institutions. The standing committee of NMC has in a meeting on January 2 approved Rs 6.03 crore for the construction of the road, including a 24 metre long bridge spanning the nullah. A project management consultant had also been appointed for execution of the road project, said the official. A senior official from NMC said the road will benefit citizens. ""Project will be undertaken as sanctioned in DP. During the sanctioning of the road in DP, suggestions and objections of affected institutions had been invited. Since the road was sanctioned in the DP there would be no objections. The gazette notification of the DP was published on September 10, 2001. Therefore, the road will definitely come up,"" he said. Confirming the developments, registrar Mahesh Yenkie said Nagpur University will not provide its land for the road. ""The decision was taken in a meeting held some days back. The building of Academic Cell is located just along the proposed road and may face threat of demolition. We have sent a reply to the notice informing NMC about our decision,"" he told TOI. A senior NMC official said the university as well as Institute of Science belong to the state government. ""NMC will take up the issue with the government to get the land for its proposed road,"" he said.NOTEPROPOSED ROAD: From Morris College T-point to Rabindranath Tagore Marg. Sanctioned in 2010 Development Plan of cityROUTE: Road to begin from Morris College T-point, go through premises of Vasantrao Naik Institute of Arts and Social Sciences, cross a nullah, join 9m tar road passing through old Air Force canteen and then meet lane between the gates of Nagpur University and Institute of Science on Rabindranath Tagore roadBENEFIT: Decongestion of Variety Square. Traffic from Sadar and Loha Pul will be able to reach Amravati Road without passing via Variety square, and other way round too. Better traffic management during assembly sessions tooOPPOSITION: Nagpur University, Institute of Science, BSNL, Mure Memorial Hospital and Veterinary Polyclinic will lose some land, though no buildings will be demolished. Nagpur University has opposed any acquisition of its land","['railway', 'train', 'passenger', 'station', 'metro', 'rail', 'express', 'ticket', 'coach', 'track']",Railways,day technical snag disrupted service western railway central railway harbour commuter tough time friday signal cable burst morning rush five service cancelled several train ran behind schedule following incident near reay road incident triggered panic among jumped onto track seeing official said signal cable burst local pulled reay started emanating spot entered one coach motorman guard initially thought smoke coming motor train detained spot minute said cable lay close cascading couple train held behind rake five service anant panic compartment smoke alarm went passenger jumped onto sunil harbour commuter took almost hour reach cst usual situation returned normal said local checked allowed resume official said rake sent car shed pressed back service thorough check revealed nothing wrong confirmed smoke caused signal cable cause incident incident affect functioning signal alternative supply provided another official panic among commuter sound atop local preceded attribute case ageing infrastructure system still run direct current commuter authority pay importance harbour,Civic,No,,
17,1384596,11/18/2014,6,0.411689,2014,https://timesofindia.indiatimes.com/city/chennai/tn-lodges-protest-with-kerala-over-unauthorized-entry-of-mla-media-into-mullaperiyar-dam/articleshow/45183906.cms,"Chennai/THRISSUR: Amid tension over water storage level touching 141.1 feet, the alleged unauthorized entry of Kerala Peerumedu MLA E S Bijimol and a group of mediapersons into the Mullaperiyar dam site on Monday caused a stir. Tamil Nadu registered its protest with Kerala.  In a letter, Tamil Nadu chief secretary Mohan Verghese Chunkath lodged the protest with his Kerala counterpart, Nivedita P Haran, additional chief secretary, against the visit of the MLA, without intimating Tamil Nadu water resources department and taking mediapersons with him and also the Kerala police's failure to prevent the unauthorized entry. This went against the undertaking given by Kerala to the Supreme Court about guarding the dam and the appurtenant structures.  Meanwhile, with Tamil Nadu remaining firm in keeping water level in Mullaperiyar dam at 142 feet, Kerala is now considering sending an all-party delegation to meet Prime Minister Narendra Modi and seek his intervention in the issue. Minister for water resources P J Joseph said on Monday he would discuss with Kerala chief minister Oommen Chandy and other cabinet colleagues about requesting the PM to persuade Tamil Nadu to reduce the water level. Sources said the much-awaited meeting of the SC-appointed supervisory committee to restore the full storage level will meet at the dam site on November 24.  In his letter, Chunkath said Mullaperiyar being a sensitive and restricted area, the visit without prior permission was highly condemnable. Kerala police on the dam site was also non-cooperative and did not prevent the unauthorized entry.  ""Tamil Nadu government reiterates that entry into the restricted area is prohibited and Kerala government will be squarely responsible for any damage caused to the dam and its appurtenant structures,"" the chief secretary said.  Tamil Nadu alleged that when they arrived at the main dam, mediapersons pushed aside the executive engineer, water resources department and proceeded to the Baby dam. ""Inspite of the TN officer requesting protection, the Kerala police were mute spectators,"" the chief secretary said.  In 2011, Tamil Nadu moved the Supreme Court seeking directions to the Centre to depute CISF at the dam site. During the proceedings, Kerala gave an undertaking that police and forest officials have been strictly instructed to give adequate protection.  ""If stern corrective action is not taken by the Kerala government immediately, Tamil Nadu will have to approach the Supreme Court seeking appropriate legal remedy, and also seek deployment of the Central Industrial Security Force to guard the dam,"" Chunkath said. ","['water', 'supply', 'dam', 'drinking', 'pipeline', 'tanker', 'reservoir', 'river', 'area', 'irrigation']",WaterResources,public health engineering department found quality water water collected phed line various part city failed clear quality standard human consumption test conducted time india suresh gyan vihar organization related water conservation safe drinking water feel report indicates official apathy towards basic public area covered toi report satisfactory water past year incessant exploitation ground water along increase level water supplied city rajendra activist jaldhara ngo involved clean water issue worsened following deliberate ignorance phed sanganer water water still supplied explains quality water water sample collected toi failed one six crucial parameter safe drinking fluoride level found exceptionally phed official found water scenario city testing facility study water sample across situation unfair label water unfit senior phed official said department minister principal secretary visit department unable though department invited toi present test maintained test conducted showed major anomaly water response phed official expected reportedly filed complaint chief medical health officer distributing pamphlet warning resident ambabari possibility disease areathe absence actual comprehensive water policy another cause difficulty faced state government policy deal water exploitation ground water tube well unrestrained quality water availability future maindola lok sampati sanrakshan samiti allowing including big industrialist property owner privilege draw ground government hesitant formulate maindola department official confess situation state alarming prompt action required avoid grave consequence properly regulate treat water factor like justified charge water strict water policy addressed phed official,WaterResources,Yes,,
18,1619184,3/1/2016,12,0.741959,2016,https://timesofindia.indiatimes.com/city/bhopal/new-air-india-mumbai-bhopal-flight-to-start-on-march-28/articleshow/51208305.cms,"Bhopal: Air India will launch a new flight between Mumbai and Bhopal from March 23 this year. The national carrier will also launch special flights for Simhastha, the once in 12 year fair being held in Ujjain.Talking to media here on Tuesday, CMD of Air India Ashwani Lohani said the Mumbai -Bhopal flight will start from Mumbai at 7.47 pm to reach Bhopal at 9.10 pm. It will go back to Mumbai at 9.30 pm to reach there at 10.55 pm.Lohani said special Simhastha flight will operate from Mumabi and Delhi to Indore. They are likely to start from April 21 or 22. Simhastha will start from April 22 to last till May 21 this year.“ Simhastha flight schedule will be announced soon”, Lohani said.Lohani also said that he was also considering to connect Bhopal with Bangalore and Pune.“There has been a huge demand to operate between Bhopal, Pune and Bangalore as a large number of students from Bhopal and Indore are studying in these two cities “, he said .There is also a plan to start a flight from Bhopal or Indore to Dubai via Mumbai. He said some clearances are still required to be obtained.Though Air India incurred huge losses of Rs 5800 crore in 2014-15, expansion of the airlines is taking place. He said that “ consolidation and growth has to go together.”He said that 6 new Boeing -787 ,3 Boeing -777 and 29 air buses are being procured by the Air India as a part of its expansion plan to start by January 2017.He said that new flight between Delhi and Vienna will be launched from April 6 this year . Besides, there are plans to operate in Africa and Spain among other countries.When asked how a loss making company will manage all this, Lohani said, “ We have been working sincerely and efforts are on to overcome the problems”.He was confident that the ailing Air India will start generating profits by the financial year 2017-18.","['flight', 'airport', 'airline', 'passenger', 'air', 'aircraft', 'aviation', 'pilot', 'runway', 'jet']",Aviation,indian airline announced package tour association leading lankan lanka package available hyderabad visakhapatnam southern one travel raipur port avail passenger travel via chennai two type package day another single occupancy package south indian station range double occupancy travel city single occupancy range double occupancy log indian airline introduce flight sector immediate valid june fare class class,Aviation,Yes,,
19,2154759,2/6/2019,57,1,2019,https://timesofindia.indiatimes.com/city/lucknow/infant-found-in-garbage-container-in-posh-colony/articleshow/67860742.cms,"LUCKNOW: A newborn boy was found abandoned inside a municipal garbage container in posh Butler Palace Colony under Hazratganj police station on Tuesday morning. The garbage dump the infant was dumped in carried all kinds of waste and was surrounded by dogs which were trying to attack it, said eyewitnesses. According to the police, around 6.30am, residents of the colony heard an infant crying during their morning walk. They found the baby in the dustbin and informed the police. Constable Ravi Kumar and homeguard Prem Kumar reached the scene and rescued the newborn boy shivering in the cold. They wrapped him in a sheet and rushed him to Jhalkari Bai hospital where the infant is under observation for the next 36 hours. ASP east Ashtbhuja Prasad Singh said the baby is likely to be a day old and is currently safe. ""We have informed Childline and once doctors declare the baby fit, he will be allowed to be sent to the shelter,"" he added. Meanwhile, police are scanning CCTV footage of the area to trace who left the baby in the bin. This is the second incident in a week where a newborn baby has been found abandoned. On January 29, a 10-day-old girl was found abandoned near Sachivalaya Colony in Mahanagar. ","['baby', 'hospital', 'ambulance', 'doctor', 'health', 'medical', 'infant', 'child', 'woman', 'birth']",Healthcare,deenanath mangeshkar hospital taken initial lead establishing emergency medical service project tuesday announced indian red cross society extend similar service accident victim called life highway chief executive pune council chief intensive prasad rajhans said project initially cover bypass project inaugurated state principal secretary education drug gill five ambulance provided later redesigned equipped instrument rajhans said four located identified provide shri seva medical foundation sai sneha katraj satara divekar varvand solapur highway aundh located kotbagi hospital cater patient ircs secretary pune district branch kulkarni adding jagdish managing director laboratory private funded entire redesigning work equipment idea adequately cover record high accident rajhans adding doctor paramedic drawn four identified hospital imparted training aspect according trained staff follow protocol golden hour much required medical treatment care provided accident victim within shortest possible ircs earlier pressed rehabilitation work deputed four kulkarni said memorandum understanding signed ircs dmh allow vehicle hospital found flouting loss hospital told look making adding accident victim allowed admission hospital according extended cardiac patient emergency initiative save adding project centrally monitored dmh,Healthcare,Yes,,
