,id,date,topic_id,topic_prob,year,url,article,top_terms,MainTopic,rep_docs,HumanJudgement,Accuracy,,
10,875550,6/25/2012,12,1,2012,https://timesofindia.indiatimes.com/business/india-business/fuel-stingy-airlines-putting-safety-at-stake/articleshow/14380798.cms,"It’s that time of the year when pilots experience rock’n’roll in the skies. With India beset by pre-monsoon and monsoon showers, many aviators are nervous about the tumult unleashed by the heavens. But what’s worrying them more is the curb by management's on the amount of fuel they carry, leading to concerns about flight safety.  “Pilots who took more fuel are being constantly asked for an explanation by the management and emails are being sent to them with details of the extra fuel they used and the number of such flights undertaken. They are then called for counseling,” says an upset commander of a leading private airline. “Even if we take 150 kg more than the advisory given by the airline, we’re pulled up. How can we fly like this?”  So stressed are some of the pilots over this that they are now taking whatever fuel is being offered without questioning. But that could lead to situations where safety is compromised. Incidentally, 1,100 kg (approx) of fuel lasts just 30 minutes in a mid-sized A320 or B737.  Mandatory airline norms allow for enough fuel to be carried from point A to B, B to an alternate destination, plus 30 minutes holding time. There are variations from airline to airline, but requirements stay the same.  Under normal conditions, this makes sense. But often, some private airlines give just enough fuel without factoring in unforeseen circumstances that can crop up during monsoons when the sub-continent is buffeted by strong, violent winds and rain, especially in the east, north-east and south. Depleted fuel resources then can make all the difference between life and death.  One pilot remembers with a shudder how he had once landed at an airport with just enough fuel to divert, but not enough to negotiate treacherous weather. Another says that even diversion points are often cities which are just a stone’s throw away from the original destination and have the same inclement weather. “Why can’t we be given enough fuel to fly to a place further away with better weather?” he asks. The ideal amount of fuel that should be given over and above the stipulated amount, says a senior pilot, is 500-750 kg.  While airlines in India have to, no doubt, keep a watch over fuel, considering it’s 40% of operating costs, doing so at the risk of lives is another matter. Kanu Gohain, ex-director general of civil aviation, asks, “Are airline stipulations done taking into consideration the worst weather? Computer-generated flight plans often don’t factor in uncalled-for delays and weather deviations.” Singapore Airlines, for instance, has no curbs on fuel uptake. “Anticipated delays at airports such as Mumbai, Delhi and NY can see extra fuel being uplifted without the pilot even asking for it,” says a commander with the company. “Pilots are almost never questioned as long as the extra fuel is reasonably extra (15-30 minutes of extra flying time in addition to what’s operationally required).”  Airline managements in India were reluctant to go on record but said they left fuel uptake to the pilot’s discretion and that it should be “justified”. A SpiceJet source said habitual offenders are ‘counselled’. “More fuel is generally taken by older pilots who have flown in times when the absence of accurate computer-generated flight plans made them err too much on the side of caution,” said one commander. ","['flight', 'airport', 'airline', 'passenger', 'air', 'aircraft', 'aviation', 'pilot', 'runway', 'jet']",Aviation,indian airline announced package tour association leading lankan lanka package available hyderabad visakhapatnam southern one travel raipur port avail passenger travel via chennai two type package day another single occupancy package south indian station range double occupancy travel city single occupancy range double occupancy log indian airline introduce flight sector immediate valid june fare class class,Aviation,Yes,,
11,1292347,5/17/2014,18,0.147909,2014,https://timesofindia.indiatimes.com/india/election-results-2014-project-rahul-now-in-limbo/articleshow/35228634.cms," Congress’s decimation in this election can put a question mark on Rahul Gandhi’s leadership, while pegging back his policy initiatives, political philosophy and organizational reforms that have been rankling a section of the party for being “non-political”.  For starters, Congress may be forced to postpone the transition of power that was on the cards since Rahul’s appointment as party No.2 last January. In fact, Sonia Gandhi may have to continue in leadership for longer than she had planned.  Given that the slide has coincided with Rahul’s entry to the centrestage, the obvious target of partymen’s anger would his advisors and his policies. The big worry is that murmurs may be followed by loud talk and even desertion from the party by state leaders expressing low confidence in the Congress scion. Party leaders say it could be a trying time for Congress.  Experience suggests that there may not be direct attacks on the scion, at least not at the outset. Congressmen have traditionally used euphemisms like “style of functioning” and preferred to target advisers instead of the leader. Slogans demanding that Priyanka join politics — heard during the campaign — will now be treated as a vote of no-confidence in Rahul.  The attack would be on the issues the party chose to run on. In contrast to Rahul’s pitch for inclusive politics but without convincing proposals to spur growth, Modi came in headlong with his promise of growth and job generation, exposing how ruling party strategists had failed to read the mood.  Rahul’s bid to play the “outsider” also failed, with Modi successfully yoking the “shehzada” to UPA’s tattered legacy from which he was trying to distance. BJP’s relentless focus on the land deals of Robert Vadra hurt too, making the family’s claim of having kept away from dodgy dealings of the government look suspect. By the time the campaign ended, ‘Ma bete ki sarkar’ had acquired a lethal edge.  The setback may dampen the enthusiasm for radical restructuring of the organization and can be a hurdle in Rahul’s attempts to rebuild the party in areas where it has got weakened. The 16th Lok Sabha may see Congress revert to “secular” camaraderie with regional parties with whom it broke ranks after the 2009 sweep.  The defeat will severely test Rahul’s ability to push ideas like “primaries” to select election candidates through internal voting. While the initiative has its critics, a weakened leadership may bring out the opposition in the open.  Team Rahul may also have to tread carefully on the much-touted “democratization” of frontal outfits NSUI and Youth Congress. There is pent up resentment that internal elections to choose youth leaders has institutionalized corruption with the kin of powerful partymen using money power to secure control of the outfits.  Far from re-energizing the youth outfits, which are seen as the party’s “sword arms”, the experiment seems to have dimmed their agitational spirit. ","['polling', 'voter', 'election', 'booth', 'electoral', 'poll', 'vote', 'voting', 'constituency', 'commission']",Election,continuous process correction made till day last day filing nomination assembly fill form correct wrong detail epic special drive last corrected voter said joint chief electoral officer joint secretary government dpar said error creep card data entry manually special lakh application correction inclusion one data entry operator enter voter per day work huge mother roll reviewed survey time permit electoral roll error told anil kumar chief electoral surprising error still crept used software detect age photo mismatch detail entered wrongly epic deletion inclusion continuous time till electoral roll published january window said error creep data regarding detail lakh people entered short duration inclusion deletion lakh apply inclusion name november january deleted name restored list lakh people name removed electoral roll found ineligible voter,Politics,No,,
12,499655,4/1/2010,64,0.503336,2010,https://timesofindia.indiatimes.com/city/delhi/delhi-rallies-for-stray-animals/articleshow/5854336.cms," NEW DELHI: Animal lovers from all walks of life gathered at Jantar Mantar on Saturday to take part in a citizens' rally, 'United for Animals'. Their aim, as part of a coordination committee in Defence of Animals, was to prevent cruelty to animals. The rally coincided with the one being organised in London to mark World Day for Animals in Laboratories which wants to bring to an experimentation on animals. Hiranmay Karlekar, one of the co-convenors of CCDA, said: ""A number of municipal bodies capture stray dogs in the most cruel manner causing serious injuries to them in the process and either kill them or release them on the outskirts in the city. These dogs eventually die horrible deaths as they do not know how to fend for themselves in unfamiliar surroundings. This action is in gross violation of the Animal Birth Control (ABC) rules which only allows stray dogs to be removed for sterilisation, vaccination. Under ABC rules, the dogs should be returned where they were picked up from."" The participants demanded effective action against illegal slaughtering houses where animals are killed cruelly, strict implementation of livestock transport rules and prevention of atrocities on street animals. They said the trend of people feeding or taking care of strays should be encouraged. Many animal lovers voiced concern overt “stray dogs being rounded-up across the city before Commonwealth Games and being taken elsewhere"". Jaya Jaitely, former president of the Samata Party of India, said: ""There is talks of removing stray dogs from their natural surroundings before the Games. This is like taking someone out of their homes. We should take into account the rights of animals. We should not try to change the face of the city for an event that is taking place for only two weeks. Moreover, why have the authorities woken up to the stray animal problems now, it has been there for years now and we should be proud of the way Delhi is."" Bands like Them Clones, Indian Ocean, Bandish, etc showed their support to the cause by performing outside Jantar Mantar. Kala Gujarati, who looks after eight to 10 dogs in CP and earns her living by selling cushion covers stressed on the need for compassion to animals. Though she struggles to make ends meet, for Kala and her children the dogs are like extended family. Classical dancer Sonal Mansingh said: ""The arrogance of humans has crossed all limits. Why are we trying to prove to the world that Delhi is better than world-class cities by dislocating animals from their surroundings?"" Ambika Shukla of People for the Ethical Treatment of Animals: ""The Constitution of India gives us the right to show compassion to animals."" ","['dog', 'stray', 'animal', 'pet', 'monkey', 'bite', 'veterinary', 'puppy', 'cruelty', 'canine']",LIfeStyle,issue sure dried ahmedabad municipal corporation ask congress power failed resolve stray dog allege bjp took dog bite case shot sling muck painstaking according figure fished congress april january total vaccine administered patient hospital shardaben corporator pointed number rose substantially since october bjp took forget dog bitten deputy mayor manibhai parmar civic hospital figure clearly reflect dog menace city gone bjp failed control congress corporator yusuf despite juvenile effort part congress political capital fact remains number dog bite case hospital getting average patient every claim bjp existing animal welfare policy prohibits action sterilising control proliferation amc hospital committee chairman nagesh existing vaccination programme jointly carried humane society animal health foundation dog sterilised far figure reach ahf rahul sehgal sterilising dog fight reduce dramatically stop biting dog die natural number,LIfeStyle,Yes,,
13,1508898,7/25/2015,32,0.3233,2015,https://timesofindia.indiatimes.com/city/chennai/fulfilling-wishes-lighting-up-lives/articleshow/48209192.cms,"CHENNAI: This January, Rishabh Kankaria’s wish finally came true. The 17-year-old, who was diagnosed with non-Hodgkin Lymphoma a few years ago, got to meet his idol, A R Rahman. All thanks to Make-A-Wish, the children’s charity that aims to bring a smile to the faces of ailing children. On Saturday, the Chennai division of the organisation will conduct their first anniversary celebrations.  “Before I got my wish, I was depressed. I had to often bunk school because of my illness and used to miss my friends a lot,” says Kankaria, who plays the keyboard. “I love Rahman’s music. So my biggest desire was to meet him. I met him on his birthday, January 16, and played the keyboard for him. He said I play very well and presented me with a S3 mobile,” says Kankaria, who wants to join Rahman’s music school.  Make-A-Wish India was established in 1996 in Mumbai, by Uday and Geetha Joshi, whose son Gandhar had leukemia. “While undergoing treatment in the US, his wish to visit Disney Land was fulfilled and, though they later lost him, they saw how the experience had changed him. He accepted treatment more willingly and looked at life with hope and joy,” says Dr Bakhtawar.  Today, Make-A-Wish India has 11 divisions across the country and fulfills 3,500 wishes a year.  Make-A-Wish, Chennai division, turned one on February 15 but is conducting their first anniversary celebrations with a fundraiser event on Saturday at the Ambassador Pallava hotel, from 7pm. The evening will see some performances by some of the children, wish granting to a few children, a performance by Evam theatre group and dinner. Some of the doctors, volunteers, and sponsors will also be honoured on the occasion.  Wishes, granted to children between three and 18 years of age, can be of four types -- it can be a wish to have something (a Barbie doll, cycle, or laptop), to be someone (for instance, an army officer or doctor for a day), a wish to see something (popular destinations in India include the Taj Mahal) or a wish to meet someone (children have met celebrities like Suriya, Rajinikanth and Vijay).  “Doctors treating the children suggest their names and our volunteers will visit the child in the hospital, and figure out their most cherished wish,” says Dr Bakhtawar. “People can come forward and adopt a wish of a child.” ","['medical', 'doctor', 'college', 'seat', 'admission', 'student', 'mbbs', 'mci', 'hospital', 'government']",Education,state government plan affiliate government private medical college king medical university comfortably forgotten another medical dhanvantri ayurvigyan sansthan created similar line already dmu working two room rehabilitation artificial limb centre last four government seems decided dump say principal medical jagjit one medical university kgmu already authorised grant affiliation medical college decision hope employee working without salary last four uplift homeopathy unani medical college appears bleak kgmu give affiliation government private allopathy sharp contrast objective created raise education standard ayurvedic unani barring kgmc six medical ayurvedic two unani college homeopathic college college private sector state affiliated dmu reason given college affiliated various university able maintain desired quality proposal develop kgmu centre excellence government medical college kgmu supposed academic control private medical unani homeopathy college proposed plan dmu created government order january recommendation headed chief member panel principal secretary finance medical education committee visited south indian state study model medical osd appointed july november lakh sanctioned state contingency fund creating purchase maintenance office common syllabus examination system special provision research medical stream proposed general medical said act approved law awas vikas parishad agreed give acre later due delay project withdrew several reminder fund sent government money,Healthcare,No,,
14,1982571,2/27/2018,11,0.711328,2018,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/city-schoolteacher-recalls-stint-with-sridevi-in-mr-india/articleshow/63086511.cms,"NAGPUR: Though the news of actor 
Sridevi’s death has shocked the entire country, for a 54 year-old city schoolteacher it hit home hard. Sai Mudliar was a Bollywood junior artiste in the mid-80s and he recalled his association with Sridevi on the sets of ‘Mr India’. 

“The most vivid memories I have is from when we were filming the song ‘Hawaa Hawaai’ at Natraj Studios. It took 10 days for the song to be complete and we would shoot for minimum nine hours daily,” said Mudliar. He also played a cameo in another Sridevi starrer ‘Roop ki Rani Choron ka Raja’. 


Read Also25,000 throng Mumbai roads to get a last glimpse of Sridevi

In the ‘Hawaa Hawaai’ song, Mudliar plays the role of one of villain’s men. He can be seen standing near Ajit Vachani (Teja seth), Sharat Saxena (Daga seth) and Bob Christo (Mr Wolcott) as Sridevi effortlessly glides by in the dance sequence right in front him. 

“Though I was a junior artiste I managed to strike a rapport with Sridevi because of our Tamil connect and I was very close to her two male cousins who accompanied her to the sets,” said Mudliar. He would run small errands for her directly, or sometimes at the behest of the producer Boney Kapoor (whom she married in the 90s). 

“I was pretty thick with Boney and you can call me his chamcha,” laughed Mudliar, speaking straight from the heart. “Sridevi was staying at Hotel Sea Rock at that time but did not like it too much. Boney would ask me to run over there and inquire from the cousins what issues they were facing. Soon she was shifted to Hotel Centaur and ultimately to a private bungalow, all courtesy Boney who cared for Sridevi a lot,” said Mudliar. 

Though she was a superstar at that time, there were no tantrums. “She ate the same food as other artistes but was conscious about eating healthy. I remember clearly that she avoided samosa and tea. Later when she shifted to a bungalow, she started getting home-cooked food,” said Mudliar. Her professionalism stood out despite her star status. “At sharp 9am, Sridevi would be at the sets ready for the shoot. She neither gossiped on the sets nor threw tantrums, setting a great example for all junior artistes,” said Mudliar.


 
FacebookTwitterPintrest 


","['film', 'theatre', 'movie', 'actor', 'play', 'character', 'bollywood', 'like', 'cinema', 'show']",Entertainment,maker gujarati film sawaal question approached film certification appellate tribunal central board film certification denied certificate rajesh director gujarati said approached fcat july cbfc denied fight film freedom hope justice gohil june suggested cut questioned motive choosing emotive raised concern resemblance patel quota activist hardik pahlaj board denied certificate film stating film prove threat national security said cbfc suggested cut included removal word every board said content asked remove reference said edited film way cbfc wanted length film reduced minute current injustice gujarati film board hurt gohil,Entertainment,Yes,,
15,259421,8/26/2008,26,1,2008,https://timesofindia.indiatimes.com/india/bihar-floods-47-die-thousands-marooned/articleshow/3405430.cms,"PATNA: Thousands of people were marooned in Bihar after the Kosi river breached its banks upstream in Nepal, flooding villages and towns in many areas across the state. The floods have claimed 47 lives so far. (Watch)Floodwaters entered new areas on Tuesday and have affected two million people so far in Supaul, Araria and Madhepura districts. Chief Minister Nitish Kumar said that a breach in the Kosi embankment near Kusaha in Nepal had forced the river to change its course, for the first time since the 1950s.The Chief Minister said it was not a normal annual flooding, but a catastrophe.Most of the marooned people have been without food and water for five days. Despite the government maintaining that it has air dropped relief material and set up relief camps, crowds of displaced people perched on embankments were seen protesting against inadequate government help.""This time, the flood has been caused by a two km breach in the embankment of river Kosi. The government has initiated moves to plug it,"" Ajay Naik, principal secretary in the water resources department, said.Naik said that authorities were working to prevent further widening of the breach and channels would be dug to direct the water back to the main river bed.""The Nepal government is helping the Bihar government to plug the breach,"" Naik said.According to official sources, the Hindustan Steel Construction Ltd company has been given the task to restore flow of the Kosi along its original course.Bihar Disaster Management Minister Nitish Mishra said that one million people were marooned in Supaul, Madhepura and Araria districts and had to be evacuated to safer places soon. He said thousands have been evacuated in the three districts and taken to relief camps. But more relief camps had to be set up. ","['flood', 'disaster', 'rain', 'heavy', 'water', 'district', 'cyclone', 'river', 'relief', 'rainfall']",Disaster,heavy rain lashed salem district night till friday damaging tree following intense rescue team consisting revenue department tamil nadu fire rescue service personnel police official formed clear debris wooden area salem city recorded water level height two foot main traffic halted yercaud salem tree got uprooted ghat several resident complained sewage water mixed rainwater overflowed drainage channel almost across water stagnation cherry brindhavan road gandhi road caused inconvenience rainwater entered narrow street flooded house ammapet shevapet area dharmapuri krishnagiri district experienced intense shower beginning thursday village burgur shoolagiri recorded heavy,Disaster,YEs,,
16,1969386,2/1/2018,42,0.211956,2018,https://timesofindia.indiatimes.com/city/thiruvananthapuram/residents-oppose-demolition-of-compound-walls/articleshow/62730998.cms,"THIRUVANANTHAPURAM: The district’s first KIIFB project – construction of a ring road at Venjarammoodu – is running into troubles due to opposition from local residents. When PWD initiated works by demolishing walls near Pirappancode, a group of local residents protested. They alleged that they were kept in the dark over land acquisition and offered no money as compensation for demolition of the walls. The PWD is planning a ring road to solve the issue of traffic congestion in the Venjaramoodu Junction. The Rs 32 crore ring road will include the stretch from Pirappancode that joins MC Road at Ambalamukku and Attingal-Venjaramoodu stretch which will join MC Road near Venjaramoodu police station. On Wednesday when contractor of the project began to demolish walls on the road side, people disrupted the work. Sudhakaran Nair, a local resident at Puthalam near Pirappancode, said that he was no informed about demolition of his wall. “We are not against giving our land for development. But we should be informed. Also we must be given money for construction of a new wall,” he said. The local people approached Venjaramoodu police with a complaint. The police, however, said that they have not registered the complaint. Sources in PWD said that they began work after majority of people agreed to hand over land free of cost. “People are fed with up the congestion in Venjaramoodu Junction. With the development of ring road, these areas will develop and land value will increase. So, most people agreed to surrender their land free of cost. However, like any other development project, there are some people who oppose it,” said an official of PWD, adding that they have not earmarked money as compensation for walls. Sudhakaran Nair said they had filed a complaint with judicial first class magistrate court, Nedumangad against acquisition. D K Murali MLA said that the project was started after forming a people’s committee to discuss the land acquisition work. “Almost 90% of people agreed to co-operate,” he said. ","['building', 'demolition', 'construction', 'illegal', 'structure', 'collapsed', 'owner', 'notice', 'demolished', 'civic']",Civic,pune cantonment board friday demolished illegal modification made building busy road pune pcb official said carried drive keeping directive passed bombay high court september drive delayed far board police board filed petition ruling lower court matter since matter pending high issued directive owner utilizing square foot basement parking space illegally commercial pcb chief executive officer yadav told constructed intermediate slab without cantonment following high court carried drive demolished commercial shop basement yadav least employee including senior participated began continued till gas cutter equal breaker used demolish illegal construction yadav board authority demolish unauthorized intermediate slab constructed owner owner running commercial outlet furniture past year yadav board demolish illegal construction cantonment jurisdiction coming yadav,Civic,Yes,,
17,1949051,12/22/2017,66,0.011393,2017,https://timesofindia.indiatimes.com/india/2g-scam-supreme-court-had-questioned-pmo-delay-in-nod-to-prosecute-raja/articleshow/62201351.cms,"NEW DELHI: The Supreme Court, while monitoring the 2G scam investigation, had questioned the PMO for the long delay in responding to a petition by Subramanian Swamy seeking grant of sanction to prosecute the then telecom minister A Raja. The court had asked the government to explain why it took the PMO more than a year to tell Swamy that Raja’s prosecution would be premature at that stage. Then PMO official V Vidyavati had found that the paper trail on Swamy’s petition to the then PM Manmohan Singh went back to November 29, 2008. The SC was told a response was sent to Swamy on March 19, 2010. Within days of receiving the petition on November 29, 2008, Singh had noted on December 1, 2008, “Please examine and let me know the facts of this case.” And then it went round and round from one department to another. Meanwhile, two more letters were received by the PMO from Gurudas Dasgupta and Survaran Sudhakar. The PMO decided to bunch them with Swamy’s petition and requested the department of telecom to send a “suitable reply to both MPs and Swamy”. The bench had asked, “The department of personnel and training letter terms the petition premature. Does this mean his (Swamy’s) right to seek sanction has not ripened yet? And did the sanctioning authority know at the time of filing the petition that there will be a CBI probe? We are on alleged inaction and silence. The outcome of CBI inquiry is totally outside his control. That is what is worrying us. Can someone’s legal right be asked to wait?” However, after elaborate explanations by the then attorney general G E Vahanvati and the then solicitor general Gopal Subramanium, the SC had closed the issue saying, “We have no doubt that if the Prime Minister had been apprised of the factual and legal position regarding the representation made by Swamy, he would have surely taken an appropriate decision and would not have allowed the matter to linger for a period of more than one year. By the very nature of the office held by the Prime Minister, he was not expected to personally look into the minute details of each case placed before him and has to depend on his advisers and other officers. Unfortunately, those who were expected to give proper advice to him and place full facts and legal position before him failed to do so.” ","['drug', 'heroin', 'arrested', 'seized', 'narcotic', 'police', 'substance', 'cocaine', 'ganja', 'addict']",Crime,cell goa police conducted raid kiosk anjuna saturday arrested local alleged illegal possession narcotic substance worth based information reliable anc obtained search warrant conducting search anc sleuth saturday night conducted search found lsd paper weighing gram worth police arrested accused rocky manuel resident illegally storing alleged narcotic substance run general produced local court remanded nine day judicial police said accused earlier arrested crime branch ndps act later released anc registered case various section ndps act psi dinesh gadekar investigating,Corruption,No,,
18,682687,6/3/2011,15,0.016911,2011,https://timesofindia.indiatimes.com/life-style/fashion/celeb-style/manu-bora/articleshow/8710267.cms,"
  Delhi based model Manu Bora is scaling new heights. Jodhpur born model from Rajasthan, Manu has immediately shot to fame after walking the ramp at the Paris Fashion week this year. 
  
  Says Manu, “I was the only Indian model to have been chosen to walk the ramp at the Paris fashion week. It was a new experience to me altogether and I feel honoured to be selected for such a prestigious assignment.” 
  
  Not many know that Manu is a doctor by profession and modelling just happens to be his hobby. “ Only my close friends in the fashion circuit know that I’m a doctor and then loving address me as ‘Doc’. Modelling was not at all a planned career option, it just happened all of a sudden. As a child my dream was always to become a doctor and now after 9 years I can proudly say that I have achieved what I wanted. I have walked lot of ramp shows and have enjoyed my journey in the fashion world. As a newcomer to the industry it was a bit difficult for me to adjust with the surroundings but now I feel more confident.”
  
  Like any model, Manu also dreams to make a big name in the Bollywood industry. He confesses, “ I don’t know about my future, but I have no problems trying my luck in acting too. Someday, I would like to see myself acting on the big screen."" 
 ","['skin', 'diet', 'food', 'yoga', 'hair', 'christmas', 'weight', 'healthy', 'fitness', 'gym']",LIfeStyle,study national centre cardiovascular revealed heart attack morning hour likely effect treatment research cardiac heart journal published research reviewed data heart attack patient treated heart attack result scarring killing heart tissue area around according heart morning episode likely associated tissue first madrid doctor connected circadian called natural pacemaker governed heart cardiologist ganesh kumar hiranandani hospital powai research shown certain blood hormone catecholamine neurotransmitter follow circadian rhythm high morning much possibly trigger heart associated adverse heart study distributed patient four group based timing morning group much higher level marker dying heart blood patient whose attack occurred evening noted according jaslok sudden cardiac death place early hour heard people going walk strenuous exercise morning suddenly getting massive heart adding people consider exercising contractor felt message one seek help tend wait entire household woken hospital get work mode pointed city doctor feel study result change cardiac hospital work early hour contributes morbidity associated heart change said doctor attached public city like mumbai kumar heart metro witnessing increase case primary minimally invasive procedure performed within six hour last mean patient reaching hospital faster getting treatment,LIfeStyle,Yes,,
19,2279197,10/13/2019,3,0.591053,2019,https://timesofindia.indiatimes.com/city/jaipur/rajasthan-bypolls-to-delay-train-link-from-shekhawati-to-delhi/articleshow/71562608.cms,"JAIPUR: People of Shekhawati region will have to wait to get train connectivity to Jaipur and Delhi from their native towns. Due to assembly elections in Haryana and by-elections in two seats - Mandawa and Khinvsar - the plan to start operation of the trains on the newly converted routes has been postponed. Authorities from north western railway (NWR) had already asked the railway board to give a green signal for operation of the trains. However, the board has yet not given the clearance. As the gauge conversion work on this route from Jaipur to Delhi via Ringas has already completed, NWR is planning to operate some of the popular trains which were operated during meter gauge time. However, it will take more time for these trains to get started. ""We have already written to the railway board to get the sanction of a few trains which are proposed to be operated between Jaipur and Delhi connecting Sikar, Jhunjhunu and Churu districts. It appears that during the model code of conduct in Haryana and at two seats of Nagaur, these trains may not be granted to us,"" said a senior officer of NWR on condition of anonymity on Friday. NWR had written to the railway board on September 10 and they are yet to get any clearance to operate the trains. ""In Haryana, the vote counting is on October 21 while for Mandawa and Khinvsar, voting is on October 21 and counting on October 24. Thus, it is most unlikely to get our trains prior to October 24. Since all the trains on this route will pass through Haryana as well, they can't be allowed before elections,"" said an officer. According to the NWR sources, the trains that are likely to operate on the route include extension of Delhi to Sikar upto Jaipur, Jaipur-Delhi Sarai Rohilla via Ringas, extension of Bandra Terminal-Jaipur up to Sriganganagar. For the past three years, the Jaipur-Delhi meter gauge route was closed due to its conversion into broad gauge. Nine holiday spl trains to ease Diwali rushIn order to accommodate passengers’ rush during Diwali, the north western railway (NWR) has decided to ply nine holiday special trains. The trains to be operated include: Hyderabad-Jaipur-Hyderabad, Daurai-Kanpur-Daurai via Jaipur and Ajmer, Ajmer-Bandra Terminal-Ajmer, Ajmer-Delhi Sarai Rohilla-Ajmer, Jaipur-Bandra terminal-Jaipur, Jaipur-Delhi Cantt-Jaipur, Udaipur-Bikaner-Udaipur, Bhagat Ki Kothi (Jodhpur)-Bandra Terminal-Bhagat Ki Kothi (Jodhpur), Shalimar (Kolkata)-Jaipur-Shalimar (Kolkata). ","['railway', 'train', 'passenger', 'station', 'metro', 'rail', 'express', 'ticket', 'coach', 'track']",Railways,day technical snag disrupted service western railway central railway harbour commuter tough time friday signal cable burst morning rush five service cancelled several train ran behind schedule following incident near reay road incident triggered panic among jumped onto track seeing official said signal cable burst local pulled reay started emanating spot entered one coach motorman guard initially thought smoke coming motor train detained spot minute said cable lay close cascading couple train held behind rake five service anant panic compartment smoke alarm went passenger jumped onto sunil harbour commuter took almost hour reach cst usual situation returned normal said local checked allowed resume official said rake sent car shed pressed back service thorough check revealed nothing wrong confirmed smoke caused signal cable cause incident incident affect functioning signal alternative supply provided another official panic among commuter sound atop local preceded attribute case ageing infrastructure system still run direct current commuter authority pay importance harbour,Railways,Yes,,
